Player,: Kurihara Syusuke,,,,,,,,,,,,,,,,,,,,,
Session,: 20190529 Top Kanto League 7sec vs RKU.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Start,43:35.6,,,,,,,,,,,,,,,,,,,,,
End,57:29.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Time,Cumulative Time,Heart Rate,Heart Rate Zone,Speed (km/h),Speed Zone,Distance (m),X (m),Y (m),Latitude,Longitude,Sats,Acceleration (m/s/s),Bodyload,Impact Z1,Impact Z2,Impact Z3,Impact Z4,Impact Z5,Impact Z6,Split Name,Acceleration Load (m/s/s),Filtered Velocity (km/h)
49:14.7,05:39.1,0,1,5.208,1,690.308,74.854,40.905,35.89769036,139.9362125, T 7,-0.425,12.6,0,0,0,0,0,0,add 2nd,-0.425,5.112
49:14.7,05:39.1,0,1,5.016,1,690.403,74.94,40.848,35.89769036,139.9362125, T 7,-0.425,12.6,0,0,0,0,0,0,add 2nd,-0.425,5.112
49:14.8,05:39.2,0,1,4.824,1,690.494,75.027,40.791,35.89769036,139.9362125, T 7,-0.425,12.6,0,0,0,0,0,0,add 2nd,-0.425,5.112
49:14.9,05:39.3,0,1,5.028,1,690.614,75.095,40.711,35.89768821,139.9362148, T 7,0.025,12.6,0,0,0,0,0,0,add 2nd,0.025,5.13
49:14.9,05:39.3,0,1,5.232,1,690.709,75.163,40.632,35.89768821,139.9362148, T 7,0.025,12.6,0,0,0,0,0,0,add 2nd,0.025,5.13
49:15.0,05:39.4,0,1,5.436,1,690.808,75.232,40.553,35.89768821,139.9362148, T 7,0.025,12.6,0,0,0,0,0,0,add 2nd,0.025,5.13
49:15.1,05:39.5,0,1,5.412,1,690.909,75.285,40.48,35.89768625,139.9362166, T 7,0.375,12.6,0,0,0,0,0,0,add 2nd,0.375,5.4
49:15.1,05:39.5,0,1,5.388,1,691.009,75.339,40.408,35.89768625,139.9362166, T 7,0.375,12.6,0,0,0,0,0,0,add 2nd,0.375,5.4
49:15.2,05:39.6,0,1,5.364,1,691.108,75.392,40.335,35.89768625,139.9362166, T 7,0.375,12.6,0,0,0,0,0,0,add 2nd,0.375,5.4
49:15.3,05:39.7,0,1,5.136,1,691.205,75.45,40.284,35.89768486,139.9362185, T 7,-0.525,12.6,0,0,0,0,0,0,add 2nd,-0.525,5.022
49:15.3,05:39.7,0,1,4.908,1,691.298,75.508,40.233,35.89768486,139.9362185, T 7,-0.525,12.6,0,0,0,0,0,0,add 2nd,-0.525,5.022
49:15.4,05:39.8,0,1,4.68,1,691.387,75.566,40.182,35.89768486,139.9362185, T 7,-0.525,12.6,0,0,0,0,0,0,add 2nd,-0.525,5.022
49:15.5,05:39.9,0,1,4.824,1,691.493,75.634,40.114,35.89768303,139.9362208, T 7,-0.175,12.6,0,0,0,0,0,0,add 2nd,-0.175,4.896
49:15.5,05:39.9,0,1,4.968,1,691.583,75.703,40.046,35.89768303,139.9362208, T 7,-0.175,12.6,0,0,0,0,0,0,add 2nd,-0.175,4.896
49:15.6,05:40.0,0,1,5.112,1,691.677,75.772,39.979,35.89768303,139.9362208, T 7,-0.175,12.6,0,0,0,0,0,0,add 2nd,-0.175,4.896
49:15.7,05:40.1,0,1,4.992,1,691.77,75.831,39.932,35.89768178,139.9362228, T 7,0.05,12.6,0,0,0,0,0,0,add 2nd,0.05,4.932
49:15.7,05:40.1,0,1,4.872,1,691.861,75.89,39.885,35.89768178,139.9362228, T 7,0.05,12.6,0,0,0,0,0,0,add 2nd,0.05,4.932
49:15.8,05:40.2,0,1,4.752,1,691.951,75.949,39.839,35.89768178,139.9362228, T 7,0.05,12.6,0,0,0,0,0,0,add 2nd,0.05,4.932
49:15.9,05:40.3,0,1,4.776,1,692.039,76.005,39.778,35.89768012,139.9362246, T 7,-0.2,12.6,0,0,0,0,0,0,add 2nd,-0.2,4.788
49:15.9,05:40.3,0,1,4.8,1,692.127,76.061,39.716,35.89768012,139.9362246, T 7,-0.2,12.6,0,0,0,0,0,0,add 2nd,-0.2,4.788
49:16.0,05:40.4,0,1,4.824,1,692.217,76.118,39.655,35.89768012,139.9362246, T 7,-0.2,12.6,0,0,0,0,0,0,add 2nd,-0.2,4.788
49:16.1,05:40.5,0,1,4.824,1,692.306,76.176,39.589,35.89767835,139.9362266, T 7,0.05,12.6,0,0,0,0,0,0,add 2nd,0.05,4.824
49:16.1,05:40.5,0,1,4.824,1,692.395,76.235,39.524,35.89767835,139.9362266, T 7,0.05,12.6,0,0,0,0,0,0,add 2nd,0.05,4.824
49:16.2,05:40.6,0,1,4.824,1,692.485,76.293,39.458,35.89767835,139.9362266, T 7,0.05,12.6,0,0,0,0,0,0,add 2nd,0.05,4.824
49:16.3,05:40.7,0,1,4.704,1,692.573,76.331,39.405,35.89767691,139.9362278, T 7,-0.25,12.6,0,0,0,0,0,0,add 2nd,-0.25,4.644
49:16.3,05:40.7,0,1,4.584,1,692.659,76.368,39.352,35.89767691,139.9362278, T 7,-0.25,12.6,0,0,0,0,0,0,add 2nd,-0.25,4.644
49:16.4,05:40.8,0,1,4.464,1,692.743,76.406,39.299,35.89767691,139.9362278, T 7,-0.25,12.6,0,0,0,0,0,0,add 2nd,-0.25,4.644
49:16.5,05:40.9,0,1,4.584,1,692.843,76.483,39.25,35.8976756,139.9362304, T 7,0,12.6,0,0,0,0,0,0,add 2nd,0,4.644
49:16.5,05:40.9,0,1,4.704,1,692.929,76.561,39.202,35.8976756,139.9362304, T 7,0,12.6,0,0,0,0,0,0,add 2nd,0,4.644
49:16.6,05:41.0,0,1,4.824,1,693.017,76.638,39.153,35.8976756,139.9362304, T 7,0,12.6,0,0,0,0,0,0,add 2nd,0,4.644
49:16.7,05:41.1,0,1,4.752,1,693.105,76.715,39.126,35.89767487,139.936233, T 7,0.1,12.6,0,0,0,0,0,0,add 2nd,0.1,4.716
49:16.7,05:41.1,0,1,4.68,1,693.193,76.791,39.099,35.89767487,139.936233, T 7,0.1,12.6,0,0,0,0,0,0,add 2nd,0.1,4.716
49:16.8,05:41.2,0,1,4.608,1,693.279,76.867,39.072,35.89767487,139.936233, T 7,0.1,12.6,0,0,0,0,0,0,add 2nd,0.1,4.716
49:16.9,05:41.3,0,1,4.572,1,693.364,76.928,39.037,35.89767391,139.936235, T 7,-0.225,12.6,0,0,0,0,0,0,add 2nd,-0.225,4.554
49:16.9,05:41.3,0,1,4.536,1,693.448,76.989,39.001,35.89767391,139.936235, T 7,-0.225,12.6,0,0,0,0,0,0,add 2nd,-0.225,4.554
49:17.0,05:41.4,0,1,4.5,1,693.532,77.05,38.966,35.89767391,139.936235, T 7,-0.225,12.6,0,0,0,0,0,0,add 2nd,-0.225,4.554
49:17.1,05:41.5,0,1,4.644,1,693.628,77.122,38.909,35.89767238,139.9362374, T 7,0.225,12.6,0,0,0,0,0,0,add 2nd,0.225,4.716
49:17.1,05:41.5,0,1,4.788,1,693.715,77.193,38.853,35.89767238,139.9362374, T 7,0.225,12.6,0,0,0,0,0,0,add 2nd,0.225,4.716
49:17.2,05:41.6,0,1,4.932,1,693.805,77.265,38.796,35.89767238,139.9362374, T 7,0.225,12.6,0,0,0,0,0,0,add 2nd,0.225,4.716
49:17.3,05:41.7,0,1,4.728,1,693.895,77.321,38.76,35.89767141,139.9362393, T 7,-0.125,12.6,0,0,0,0,0,0,add 2nd,-0.125,4.626
49:17.3,05:41.7,0,1,4.524,1,693.981,77.378,38.724,35.89767141,139.9362393, T 7,-0.125,12.6,0,0,0,0,0,0,add 2nd,-0.125,4.626
49:17.4,05:41.8,0,1,4.32,1,694.062,77.434,38.688,35.89767141,139.9362393, T 7,-0.125,12.6,0,0,0,0,0,0,add 2nd,-0.125,4.626
49:17.5,05:41.9,0,1,4.524,1,694.191,77.53,38.655,35.8976705,139.9362424, T 7,0,12.6,0,0,0,0,0,0,add 2nd,0,4.626
49:17.5,05:41.9,0,1,4.728,1,694.276,77.625,38.622,35.8976705,139.9362424, T 7,0,12.6,0,0,0,0,0,0,add 2nd,0,4.626
49:17.6,05:42.0,0,1,4.932,1,694.366,77.721,38.588,35.8976705,139.9362424, T 7,0,12.6,0,0,0,0,0,0,add 2nd,0,4.626
49:17.7,05:42.1,0,1,4.86,1,694.478,77.816,38.574,35.89767012,139.9362456, T 7,0.275,12.6,0,0,0,0,0,0,add 2nd,0.275,4.824
49:17.7,05:42.1,0,1,4.788,1,694.567,77.911,38.559,35.89767012,139.9362456, T 7,0.275,12.6,0,0,0,0,0,0,add 2nd,0.275,4.824
49:17.8,05:42.2,0,1,4.716,1,694.655,78.007,38.545,35.89767012,139.9362456, T 7,0.275,12.6,0,0,0,0,0,0,add 2nd,0.275,4.824
49:17.9,05:42.3,0,1,4.584,1,694.741,78.075,38.529,35.89766969,139.9362479, T 7,-0.425,12.6,0,0,0,0,0,0,add 2nd,-0.425,4.518
49:17.9,05:42.3,0,1,4.452,1,694.825,78.143,38.514,35.89766969,139.9362479, T 7,-0.425,12.6,0,0,0,0,0,0,add 2nd,-0.425,4.518
49:18.0,05:42.4,0,1,4.32,1,694.906,78.211,38.498,35.89766969,139.9362479, T 7,-0.425,12.6,0,0,0,0,0,0,add 2nd,-0.425,4.518
49:18.1,05:42.5,0,1,4.488,1,695.023,78.299,38.458,35.89766859,139.9362508, T 7,0.075,12.6,0,0,0,0,0,0,,0.075,4.572
49:18.1,05:42.5,0,1,4.656,1,695.108,78.386,38.417,35.89766859,139.9362508, T 7,0.075,12.6,0,0,0,0,0,0,,0.075,4.572
49:18.2,05:42.6,0,1,4.824,1,695.195,78.473,38.376,35.89766859,139.9362508, T 7,0.075,12.6,0,0,0,0,0,0,,0.075,4.572
49:18.3,05:42.7,0,1,4.704,1,695.284,78.548,38.341,35.89766764,139.9362533, T 7,0.1,12.6,0,0,0,0,0,0,,0.1,4.644
49:18.3,05:42.7,0,1,4.584,1,695.37,78.624,38.305,35.89766764,139.9362533, T 7,0.1,12.6,0,0,0,0,0,0,,0.1,4.644
49:18.4,05:42.8,0,1,4.464,1,695.453,78.699,38.27,35.89766764,139.9362533, T 7,0.1,12.6,0,0,0,0,0,0,,0.1,4.644
49:18.5,05:42.9,0,1,4.5,1,695.536,78.758,38.257,35.89766728,139.9362553, T 7,-0.175,12.6,0,0,0,0,0,0,,-0.175,4.518
49:18.5,05:42.9,0,1,4.536,1,695.62,78.818,38.244,35.89766728,139.9362553, T 7,-0.175,12.6,0,0,0,0,0,0,,-0.175,4.518
49:18.6,05:43.0,0,1,4.572,1,695.704,78.878,38.231,35.89766728,139.9362553, T 7,-0.175,12.6,0,0,0,0,0,0,,-0.175,4.518
49:18.7,05:43.1,0,1,4.56,1,695.792,78.963,38.224,35.8976671,139.9362581, T 7,0.05,12.6,0,0,0,0,0,0,,0.05,4.554
49:18.7,05:43.1,0,1,4.548,1,695.877,79.049,38.217,35.8976671,139.9362581, T 7,0.05,12.6,0,0,0,0,0,0,,0.05,4.554
49:18.8,05:43.2,0,1,4.536,1,695.961,79.134,38.21,35.8976671,139.9362581, T 7,0.05,12.6,0,0,0,0,0,0,,0.05,4.554
49:18.9,05:43.3,0,1,4.38,1,696.043,79.202,38.195,35.8976667,139.9362604, T 7,-0.35,12.6,0,0,0,0,0,0,,-0.35,4.302
49:18.9,05:43.3,0,1,4.224,1,696.123,79.271,38.181,35.8976667,139.9362604, T 7,-0.35,12.6,0,0,0,0,0,0,,-0.35,4.302
49:19.0,05:43.4,0,1,4.068,1,696.2,79.34,38.166,35.8976667,139.9362604, T 7,-0.35,12.6,0,0,0,0,0,0,,-0.35,4.302
49:19.1,05:43.5,0,1,4.32,1,696.31,79.431,38.146,35.89766615,139.9362634, T 7,0.2,12.6,0,0,0,0,0,0,,0.2,4.446
49:19.1,05:43.5,0,1,4.572,1,696.393,79.522,38.125,35.89766615,139.9362634, T 7,0.2,12.6,0,0,0,0,0,0,,0.2,4.446
49:19.2,05:43.6,0,1,4.824,1,696.48,79.613,38.105,35.89766615,139.9362634, T 7,0.2,12.6,0,0,0,0,0,0,,0.2,4.446
49:19.3,05:43.7,0,1,4.716,1,696.568,79.688,38.07,35.89766519,139.9362659, T 7,0.3,12.6,0,0,0,0,0,0,,0.3,4.662
49:19.3,05:43.7,0,1,4.608,1,696.654,79.762,38.034,35.89766519,139.9362659, T 7,0.3,12.6,0,0,0,0,0,0,,0.3,4.662
49:19.4,05:43.8,0,1,4.5,1,696.739,79.837,37.999,35.89766519,139.9362659, T 7,0.3,12.6,0,0,0,0,0,0,,0.3,4.662
49:19.5,05:43.9,0,1,4.476,1,696.822,79.907,37.987,35.89766488,139.9362683, T 7,-0.275,12.6,0,0,0,0,0,0,,-0.275,4.464
49:19.5,05:43.9,0,1,4.452,1,696.905,79.978,37.976,35.89766488,139.9362683, T 7,-0.275,12.6,0,0,0,0,0,0,,-0.275,4.464
49:19.6,05:44.0,0,1,4.428,1,696.987,80.048,37.964,35.89766488,139.9362683, T 7,-0.275,12.6,0,0,0,0,0,0,,-0.275,4.464
49:19.7,05:44.1,0,1,4.38,1,697.076,80.131,37.96,35.89766476,139.936271, T 7,-0.15,12.6,0,0,0,0,0,0,,-0.15,4.356
49:19.7,05:44.1,0,1,4.332,1,697.157,80.214,37.955,35.89766476,139.936271, T 7,-0.15,12.6,0,0,0,0,0,0,,-0.15,4.356
49:19.8,05:44.2,0,1,4.284,1,697.237,80.297,37.951,35.89766476,139.936271, T 7,-0.15,12.6,0,0,0,0,0,0,,-0.15,4.356
49:19.9,05:44.3,0,1,4.2,1,697.315,80.365,37.957,35.89766492,139.9362733, T 7,-0.275,12.6,0,0,0,0,0,0,,-0.275,4.158
49:19.9,05:44.3,0,1,4.116,1,697.392,80.432,37.963,35.89766492,139.9362733, T 7,-0.275,12.6,0,0,0,0,0,0,,-0.275,4.158
49:20.0,05:44.4,0,1,4.032,1,697.468,80.499,37.968,35.89766492,139.9362733, T 7,-0.275,12.6,0,0,0,0,0,0,,-0.275,4.158
49:20.1,05:44.5,0,1,4.152,1,697.565,80.583,37.953,35.89766451,139.9362761, T 7,0.075,12.6,0,0,0,0,0,0,,0.075,4.212
49:20.1,05:44.5,0,1,4.272,1,697.643,80.667,37.938,35.89766451,139.9362761, T 7,0.075,12.6,0,0,0,0,0,0,,0.075,4.212
49:20.2,05:44.6,0,1,4.392,1,697.723,80.751,37.923,35.89766451,139.9362761, T 7,0.075,12.6,0,0,0,0,0,0,,0.075,4.212
49:20.3,05:44.7,0,1,4.464,1,697.812,80.832,37.896,35.89766377,139.9362788, T 7,0.4,12.6,0,0,0,0,0,0,,0.4,4.5
49:20.3,05:44.7,0,1,4.536,1,697.895,80.913,37.869,35.89766377,139.9362788, T 7,0.4,12.6,0,0,0,0,0,0,,0.4,4.5
49:20.4,05:44.8,0,1,4.608,1,697.98,80.994,37.841,35.89766377,139.9362788, T 7,0.4,12.6,0,0,0,0,0,0,,0.4,4.5
49:20.5,05:44.9,0,1,4.5,1,698.064,81.063,37.832,35.89766353,139.9362811, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.446
49:20.5,05:44.9,0,1,4.392,1,698.146,81.132,37.823,35.89766353,139.9362811, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.446
49:20.6,05:45.0,0,1,4.284,1,698.227,81.201,37.814,35.89766353,139.9362811, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.446
49:20.7,05:45.1,0,1,4.212,1,698.35,81.293,37.802,35.89766319,139.9362841, T 7,-0.375,12.6,0,0,0,0,0,0,,-0.375,4.176
49:20.7,05:45.1,0,1,4.14,1,698.427,81.384,37.789,35.89766319,139.9362841, T 7,-0.375,12.6,0,0,0,0,0,0,,-0.375,4.176
49:20.8,05:45.2,0,1,4.068,1,698.503,81.476,37.777,35.89766319,139.9362841, T 7,-0.375,12.6,0,0,0,0,0,0,,-0.375,4.176
49:20.9,05:45.3,0,1,4.104,1,698.601,81.559,37.786,35.89766344,139.9362869, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.122
49:20.9,05:45.3,0,1,4.14,1,698.677,81.642,37.795,35.89766344,139.9362869, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.122
49:21.0,05:45.4,0,1,4.176,1,698.754,81.725,37.804,35.89766344,139.9362869, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.122
49:21.1,05:45.5,0,1,4.152,1,698.831,81.793,37.797,35.89766324,139.9362891, T 7,0.025,12.6,0,0,0,0,0,0,,0.025,4.14
49:21.1,05:45.5,0,1,4.128,1,698.908,81.861,37.789,35.89766324,139.9362891, T 7,0.025,12.6,0,0,0,0,0,0,,0.025,4.14
49:21.2,05:45.6,0,1,4.104,1,698.984,81.928,37.782,35.89766324,139.9362891, T 7,0.025,12.6,0,0,0,0,0,0,,0.025,4.14
49:21.3,05:45.7,0,1,4.248,1,699.092,82.016,37.761,35.89766267,139.9362921, T 7,0.25,12.6,0,0,0,0,0,0,,0.25,4.32
49:21.3,05:45.7,0,1,4.392,1,699.172,82.104,37.74,35.89766267,139.9362921, T 7,0.25,12.6,0,0,0,0,0,0,,0.25,4.32
49:21.4,05:45.8,0,1,4.536,1,699.255,82.192,37.719,35.89766267,139.9362921, T 7,0.25,12.6,0,0,0,0,0,0,,0.25,4.32
49:21.5,05:45.9,0,1,4.512,1,699.339,82.259,37.706,35.89766232,139.9362943, T 7,0.25,12.6,0,0,0,0,0,0,,0.25,4.5
49:21.5,05:45.9,0,1,4.488,1,699.422,82.326,37.693,35.89766232,139.9362943, T 7,0.25,12.6,0,0,0,0,0,0,,0.25,4.5
49:21.6,05:46.0,0,1,4.464,1,699.505,82.394,37.68,35.89766232,139.9362943, T 7,0.25,12.6,0,0,0,0,0,0,,0.25,4.5
49:21.7,05:46.1,0,1,4.476,1,699.588,82.476,37.672,35.8976621,139.936297, T 7,-0.025,12.6,0,0,0,0,0,0,,-0.025,4.482
49:21.7,05:46.1,0,1,4.488,1,699.671,82.557,37.664,35.8976621,139.936297, T 7,-0.025,12.6,0,0,0,0,0,0,,-0.025,4.482
49:21.8,05:46.2,0,1,4.5,1,699.754,82.639,37.655,35.8976621,139.936297, T 7,-0.025,12.6,0,0,0,0,0,0,,-0.025,4.482
49:21.9,05:46.3,0,1,4.5,1,699.837,82.719,37.67,35.8976625,139.9362997, T 7,0.025,12.6,0,0,0,0,0,0,,0.025,4.5
49:21.9,05:46.3,0,1,4.5,1,699.921,82.799,37.685,35.8976625,139.9362997, T 7,0.025,12.6,0,0,0,0,0,0,,0.025,4.5
49:22.0,05:46.4,0,1,4.5,1,700.004,82.879,37.7,35.8976625,139.9362997, T 7,0.025,12.6,0,0,0,0,0,0,,0.025,4.5
49:22.1,05:46.5,0,1,4.38,1,700.086,82.94,37.702,35.89766256,139.9363017, T 7,-0.25,12.6,0,0,0,0,0,0,,-0.25,4.32
49:22.1,05:46.5,0,1,4.26,1,700.166,83,37.705,35.89766256,139.9363017, T 7,-0.25,12.6,0,0,0,0,0,0,,-0.25,4.32
49:22.2,05:46.6,0,1,4.14,1,700.244,83.061,37.707,35.89766256,139.9363017, T 7,-0.25,12.6,0,0,0,0,0,0,,-0.25,4.32
49:22.3,05:46.7,0,1,4.2,1,700.321,83.136,37.692,35.89766217,139.9363042, T 7,-0.125,12.6,0,0,0,0,0,0,,-0.125,4.23
49:22.3,05:46.7,0,1,4.26,1,700.4,83.212,37.678,35.89766217,139.9363042, T 7,-0.125,12.6,0,0,0,0,0,0,,-0.125,4.23
49:22.4,05:46.8,0,1,4.32,1,700.479,83.287,37.663,35.89766217,139.9363042, T 7,-0.125,12.6,0,0,0,0,0,0,,-0.125,4.23
49:22.5,05:46.9,0,1,4.224,1,700.558,83.344,37.643,35.89766161,139.9363061, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.176
49:22.5,05:46.9,0,1,4.128,1,700.636,83.401,37.622,35.89766161,139.9363061, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.176
49:22.6,05:47.0,0,1,4.032,1,700.711,83.457,37.601,35.89766161,139.9363061, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.176
49:22.7,05:47.1,0,1,4.068,1,700.786,83.532,37.597,35.8976615,139.9363086, T 7,-0.125,12.6,0,0,0,0,0,0,,-0.125,4.086
49:22.7,05:47.1,0,1,4.104,1,700.862,83.606,37.593,35.8976615,139.9363086, T 7,-0.125,12.6,0,0,0,0,0,0,,-0.125,4.086
49:22.8,05:47.2,0,1,4.14,1,700.938,83.68,37.589,35.8976615,139.9363086, T 7,-0.125,12.6,0,0,0,0,0,0,,-0.125,4.086
49:22.9,05:47.3,0,1,4.188,1,701.076,83.778,37.58,35.89766124,139.9363118, T 7,0.175,12.6,0,0,0,0,0,0,,0.175,4.212
49:22.9,05:47.3,0,1,4.236,1,701.154,83.875,37.57,35.89766124,139.9363118, T 7,0.175,12.6,0,0,0,0,0,0,,0.175,4.212
49:23.0,05:47.4,0,1,4.284,1,701.233,83.973,37.561,35.89766124,139.9363118, T 7,0.175,12.6,0,0,0,0,0,0,,0.175,4.212
49:23.1,05:47.5,0,1,4.2,1,701.311,84.036,37.588,35.897662,139.936314, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.158
49:23.1,05:47.5,0,1,4.116,1,701.388,84.1,37.616,35.897662,139.936314, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.158
49:23.2,05:47.6,0,1,4.032,1,701.464,84.163,37.644,35.897662,139.936314, T 7,-0.075,12.6,0,0,0,0,0,0,,-0.075,4.158
49:23.3,05:47.7,0,1,4.104,1,701.627,84.269,37.634,35.89766172,139.9363175, T 7,-0.025,12.6,0,0,0,0,0,0,,-0.025,4.14
49:23.3,05:47.7,0,1,4.176,1,701.704,84.374,37.624,35.89766172,139.9363175, T 7,-0.025,12.6,0,0,0,0,0,0,,-0.025,4.14
49:23.4,05:47.8,0,1,4.248,1,701.782,84.48,37.613,35.89766172,139.9363175, T 7,-0.025,12.6,0,0,0,0,0,0,,-0.025,4.14
49:23.5,05:47.9,0,1,4.272,1,701.929,84.579,37.589,35.89766105,139.9363208, T 7,0.2,12.6,0,0,0,0,0,0,,0.2,4.284
49:23.5,05:47.9,0,1,4.296,1,702.008,84.678,37.564,35.89766105,139.9363208, T 7,0.2,12.6,0,0,0,0,0,0,,0.2,4.284
49:23.6,05:48.0,0,1,4.32,1,702.088,84.777,37.539,35.89766105,139.9363208, T 7,0.2,12.6,0,0,0,0,0,0,,0.2,4.284
49:23.7,05:48.1,0,1,4.272,1,702.167,84.822,37.562,35.89766166,139.9363223, T 7,-0.05,12.6,0,0,0,0,0,0,,-0.05,4.248
49:23.7,05:48.1,0,1,4.224,1,702.246,84.867,37.584,35.89766166,139.9363223, T 7,-0.05,12.6,0,0,0,0,0,0,,-0.05,4.248
49:23.8,05:48.2,0,1,4.176,1,702.324,84.912,37.607,35.89766166,139.9363223, T 7,-0.05,12.6,0,0,0,0,0,0,,-0.05,4.248
49:23.9,05:48.3,0,1,3.936,1,702.399,84.937,37.629,35.89766227,139.9363231, T 7,-0.6,12.6,0,0,0,0,0,0,,-0.6,3.816
49:23.9,05:48.3,0,1,3.696,1,702.47,84.961,37.652,35.89766227,139.9363231, T 7,-0.6,12.6,0,0,0,0,0,0,,-0.6,3.816
49:24.0,05:48.4,0,1,3.456,1,702.536,84.986,37.674,35.89766227,139.9363231, T 7,-0.6,12.6,0,0,0,0,0,0,,-0.6,3.816
49:24.1,05:48.5,0,1,3.132,1,702.597,85.022,37.675,35.89766228,139.9363243, T 7,-1.175,12.6,0,0,0,0,0,0,,-1.175,2.97
49:24.1,05:48.5,0,1,2.808,1,702.652,85.059,37.675,35.89766228,139.9363243, T 7,-1.175,12.6,0,0,0,0,0,0,,-1.175,2.97
49:24.2,05:48.6,0,1,2.484,1,702.701,85.096,37.676,35.89766228,139.9363243, T 7,-1.175,12.6,0,0,0,0,0,0,,-1.175,2.97
49:24.3,05:48.7,0,1,2.352,1,702.746,85.108,37.69,35.89766265,139.9363247, T 7,-0.95,12.6,0,0,0,0,0,0,,-0.95,2.286
49:24.3,05:48.7,0,1,2.22,1,702.788,85.121,37.703,35.89766265,139.9363247, T 7,-0.95,12.6,0,0,0,0,0,0,,-0.95,2.286
49:24.4,05:48.8,0,1,2.088,1,702.828,85.133,37.716,35.89766265,139.9363247, T 7,-0.95,12.6,0,0,0,0,0,0,,-0.95,2.286
49:24.5,05:48.9,0,1,2.028,1,702.888,85.174,37.699,35.89766217,139.9363261, T 7,-0.4,12.6,0,0,0,0,0,0,,-0.4,1.998
49:24.5,05:48.9,0,1,1.968,1,702.925,85.215,37.681,35.89766217,139.9363261, T 7,-0.4,12.6,0,0,0,0,0,0,,-0.4,1.998
49:24.6,05:49.0,0,1,1.908,1,702.961,85.255,37.664,35.89766217,139.9363261, T 7,-0.4,12.6,0,0,0,0,0,0,,-0.4,1.998
49:24.7,05:49.1,0,1,1.656,1,702.994,85.239,37.665,35.89766221,139.9363255, T 7,-0.65,12.6,0,0,0,0,0,0,,-0.65,1.53
49:24.7,05:49.1,0,1,1.404,1,703.022,85.223,37.666,35.89766221,139.9363255, T 7,-0.65,12.6,0,0,0,0,0,0,,-0.65,1.53
49:24.8,05:49.2,0,1,1.152,1,703.046,85.207,37.667,35.89766221,139.9363255, T 7,-0.65,12.6,0,0,0,0,0,0,,-0.65,1.53
49:24.9,05:49.3,0,1,0,1,703.046,85.207,37.667,35.89766251,139.9363252, T 7,0,12.6,0,0,0,0,0,0,,0,0.765
49:24.9,05:49.3,0,1,0,1,703.046,85.207,37.667,35.89766251,139.9363252, T 7,0,12.6,0,0,0,0,0,0,,0,0.765
49:25.0,05:49.4,0,1,0,1,703.046,85.178,37.701,35.89766251,139.9363252, T 7,0,12.6,0,0,0,0,0,0,,0,0.765
49:25.1,05:49.5,0,1,0,1,703.046,85.178,37.701,35.89766234,139.9363254, T 8,0,12.6,0,0,0,0,0,0,,0,0.383
49:25.1,05:49.5,0,1,0,1,703.046,85.178,37.701,35.89766234,139.9363254, T 8,0,12.6,0,0,0,0,0,0,,0,0.383
49:25.2,05:49.6,0,1,0,1,703.046,85.198,37.682,35.89766234,139.9363254, T 8,0,12.6,0,0,0,0,0,0,,0,0.383
49:25.3,05:49.7,0,1,0,1,703.046,85.198,37.682,35.8976622,139.9363267, T 8,0,12.6,0,0,0,0,0,0,,0,0.191
49:25.3,05:49.7,0,1,0,1,703.046,85.198,37.682,35.8976622,139.9363267, T 8,0,12.6,0,0,0,0,0,0,,0,0.191
49:25.4,05:49.8,0,1,0,1,703.046,85.313,37.667,35.8976622,139.9363267, T 8,0,12.6,0,0,0,0,0,0,,0,0.191
49:25.5,05:49.9,0,1,0,1,703.046,85.313,37.667,35.89766168,139.9363285, T 8,0,12.6,0,0,0,0,0,0,,0,0.096
49:25.5,05:49.9,0,1,0,1,703.046,85.313,37.667,35.89766168,139.9363285, T 8,0,12.6,0,0,0,0,0,0,,0,0.096
49:25.6,05:50.0,0,1,0,1,703.046,85.475,37.609,35.89766168,139.9363285, T 8,0,12.6,0,0,0,0,0,0,,0,0.096
49:25.7,05:50.1,0,1,0,1,703.046,85.475,37.609,35.89766198,139.9363296, T 8,0,12.6,0,0,0,0,0,0,,0,0.048
49:25.7,05:50.1,0,1,0,1,703.046,85.475,37.609,35.89766198,139.9363296, T 8,0,12.6,0,0,0,0,0,0,,0,0.048
49:25.8,05:50.2,0,1,0,1,703.046,85.576,37.642,35.89766198,139.9363296, T 8,0,12.6,0,0,0,0,0,0,,0,0.048
