"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:27:18:03","ポゼッションスタート",,,,,,
="0:27:18:03","筑波大学",,,,,,
="0:27:21:14",,,"角田涼太郎","ドリブル",,,
="0:27:32:55","ポゼッションエンド",,,,,,
="0:27:32:55","筑波大学",,,,,,
="0:27:34:32","相手チーム",,,,,"ファール",
="0:27:41:76",,"FK","高嶺朋樹",,,,
="0:27:41:96","ポゼッションスタート",,,,,,
="0:27:41:96","筑波大学",,,,,,
="0:28:00:38",,,"井川空",,"インターセプト",,
="0:28:01:74","ポゼッションエンド",,,,,,
="0:28:01:74","筑波大学",,,,,,
="0:28:03:75","ポゼッションスタート",,,,,,
="0:28:03:75","相手チーム",,,,,,
="0:28:06:25","ポゼッションエンド",,,,,,
="0:28:06:25","相手チーム",,,,,,
="0:28:06:65",,,"阿部航斗",,,,"キャッチ"
="0:28:09:12","ポゼッションスタート",,,,,,
="0:28:09:12","筑波大学",,,,,,
="0:28:26:80",,,"知久航介",,"インターセプト",,
="0:28:29:60",,,"高嶺朋樹","ドリブル",,,
="0:28:36:75",,,"森海渡","ドリブル",,,
="0:28:37:61",,,"森海渡",,"カット",,
="0:28:41:05",,,"山原怜音","ドリブル",,,
="0:28:43:99",,,"山原怜音","クロス",,,
="0:28:46:82",,,"三笘薫","ドリブル",,,
="0:28:53:76","ポゼッションエンド",,,,,,
="0:28:53:76","筑波大学",,,,,,
="0:29:11:71","ポゼッションスタート",,,,,,
="0:29:11:71","筑波大学",,,,,,
="0:29:12:88",,,"山川哲史",,"インターセプト",,
="0:29:33:60",,,"森侑里","ドリブル",,,
="0:29:47:18",,,"三笘薫",,"カット",,
="0:29:50:22","ポゼッションエンド",,,,,,
="0:29:50:22","筑波大学",,,,,,
="0:30:05:00",,,"山川哲史",,"インターセプト",,
="0:30:06:47","ポゼッションスタート",,,,,,
="0:30:06:47","筑波大学",,,,,,
="0:30:09:47",,,"角田涼太郎","ドリブル",,,
="0:30:11:07","ポゼッションエンド",,,,,,
="0:30:11:07","筑波大学",,,,,,
="0:30:11:24","相手チーム",,,,,"ファール",
="0:30:13:07",,,"山川哲史","パス",,,
="0:30:15:98","ポゼッションスタート",,,,,,
="0:30:15:98","筑波大学",,,,,,
="0:30:18:85",,"FK","角田涼太郎",,,,
="0:30:22:42",,,"角田涼太郎","パス",,,
="0:30:23:85",,,"知久航介","パス",,,
