"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:13:49:09","筑波大学",,,,,,
="0:13:51:86",,,"渡邊陽",,"カット",,
="0:13:57:00",,,"井川空","パス",,,
="0:13:58:43","ポゼッションスタート",,,,,,
="0:13:58:43","筑波大学",,,,,,
="0:13:59:13",,,"山川哲史","パス",,,
="0:14:02:44",,,"山原怜音","ドリブル",,,
="0:14:02:47",,,"森侑里","パス",,,
="0:14:08:34",,,"山原怜音","クロス",,,
="0:14:16:38","ポゼッションエンド",,,,,,
="0:14:16:38","筑波大学",,,,,,
="0:14:25:69",,,"井川空",,"インターセプト",,
="0:14:30:73",,,"井川空","パス",,,
="0:14:32:13","ポゼッションスタート",,,,,,
="0:14:32:13","筑波大学",,,,,,
="0:14:32:63",,,"渡邊陽","パス",,,
="0:14:33:70",,,"山原怜音","ドリブル",,,
="0:14:34:47",,,"高嶺朋樹","パス",,,
="0:14:38:04",,,"山原怜音","パス",,,
="0:14:39:97",,,"渡邊陽","ドリブル",,,
="0:14:40:64",,,"森侑里","パス",,,
="0:14:43:71",,,"渡邊陽","パス",,,
="0:14:43:78",,,"井川空","ドリブル",,,
="0:14:46:15",,,"井川空","パス",,,
="0:14:47:68",,,"池谷祐輔","ドリブル",,,
="0:14:51:79",,,"池谷祐輔","パス",,,
="0:14:53:69",,,"三笘薫","ドリブル",,,
="0:14:57:33","ポゼッションエンド",,,,,,
="0:14:57:33","筑波大学",,,,,,
="0:15:05:97",,"スローイン","井川空",,,,
="0:15:06:94","ポゼッションスタート",,,,,,
="0:15:06:94","筑波大学",,,,,,
="0:15:08:40",,,"三笘薫","パス",,,
="0:15:10:84",,,"山川哲史","パス",,,
="0:15:12:94",,,"高嶺朋樹","パス",,,
="0:15:20:58",,,"山原怜音","ボールロスト",,,
="0:15:22:28","ポゼッションエンド",,,,,,
="0:15:22:28","筑波大学",,,,,,
="0:15:41:37",,"スローイン","山原怜音",,,,
="0:15:41:50",,,"池谷祐輔","パス",,,
="0:15:43:44","ポゼッションスタート",,,,,,
="0:15:43:44","筑波大学",,,,,,
="0:15:44:41",,,"加藤匠人","パス",,,
="0:15:45:51",,,"三笘薫","ドリブル",,,
="0:15:46:64",,,"山川哲史","パス",,,
="0:15:55:38",,,"三笘薫","パス",,,
="0:15:57:32",,,"渡邊陽","パス",,,
="0:15:59:42",,,"高嶺朋樹","パス",,,
="0:15:59:85",,,"加藤匠人","ボールロスト",,,
="0:16:00:56","ポゼッションエンド",,,,,,
="0:16:00:56","筑波大学",,,,,,
="0:16:04:39",,,"加藤匠人","枠外シュート",,,
="0:16:05:89",,,"三笘薫","パス",,,
="0:16:28:92",,,"加藤匠人",,"ブロック",,
="0:16:30:45","相手チーム","GK",,,,,
="0:16:34:82",,,"加藤匠人","ドリブル",,,
="0:16:38:23","ポゼッションスタート",,,,,,
="0:16:38:23","筑波大学",,,,,,
="0:16:39:79",,,"加藤匠人","パス",,,
="0:16:41:86",,,"山原怜音","パス",,,
="0:16:44:87",,,"森侑里","パス",,,
="0:16:45:27",,,"三笘薫","ドリブル",,,
="0:16:52:67",,,"三笘薫","パス",,,
="0:16:55:51",,,"渡邊陽","パス",,,
="0:16:58:61",,,"山川哲史","パス",,,
="0:17:00:15",,,"渡邊陽","パス",,,
="0:17:01:42",,,"高嶺朋樹","パス",,,
="0:17:02:45",,,"山川哲史","パス",,,
="0:17:06:35",,,"井川空","パス",,,
="0:17:07:46",,,"三笘薫","ボールロスト",,,
="0:17:12:46",,,"渡邊陽","パス",,,
="0:17:12:99",,,"井川空","パス",,,
="0:17:15:13",,,"山川哲史","パス",,,
="0:17:16:03",,,"高嶺朋樹","ドリブル",,,
="0:17:21:17",,,"高嶺朋樹","パス",,,
="0:17:23:00",,,"山川哲史","ドリブル",,,
="0:17:26:71",,,"山川哲史","パス",,,
="0:17:32:81",,,"森侑里","パス",,,
