"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:23:43:28",,,"井川空","パス",,,
="0:23:43:79",,,"三笘薫","パス",,,
="0:23:46:29",,,"窪田翔","パス",,,
="0:23:47:32",,,"井川空","ボールロスト",,,
="0:23:48:29",,,"山川哲史",,"ブロック",,
="0:23:48:32","ポゼッションエンド",,,,,,
="0:23:48:32","筑波大学",,,,,,
="0:23:54:70","ポゼッションスタート",,,,,,
="0:23:54:70","筑波大学",,,,,,
="0:23:57:50",,,"高嶺朋樹","パス",,,
="0:23:59:50",,,"加藤匠人","パス",,,
="0:24:01:74",,,"森侑里","パス",,,
="0:24:06:47",,,"山原怜音","パス",,,
="0:24:08:94",,,"渡邊陽","パス",,,
="0:24:10:31",,,"高嶺朋樹","パス",,,
="0:24:12:78",,,"森海渡","ドリブル",,,
="0:24:16:05",,,"森海渡","パス",,,
="0:24:17:85",,,"山原怜音","ドリブル",,,
="0:24:19:29",,,"山原怜音","パス",,,
="0:24:22:22",,,"渡邊陽","パス",,,
="0:24:23:79",,,"山原怜音","ボールロスト",,,
="0:24:26:03","ポゼッションエンド",,,,,,
="0:24:26:03","筑波大学",,,,,,
="0:24:27:30","ポゼッションスタート",,,,,,
="0:24:27:30","相手チーム",,,,,,
="0:24:31:40","相手チーム",,,,,"ファール",
="0:24:33:60","ポゼッションエンド",,,,,,
="0:24:33:60","相手チーム",,,,,,
="0:25:20:12",,,"窪田翔","枠内シュート",,,
="0:25:22:35",,,"山原怜音",,,,
="0:25:30:36",,,"高嶺朋樹",,"インターセプト",,
="0:25:34:23","ポゼッションスタート",,,,,,
="0:25:34:23","筑波大学",,,,,,
="0:25:36:13",,,"山原怜音","パス",,,
="0:25:40:74",,,"高嶺朋樹","パス",,,
="0:25:42:17",,,"三笘薫","ドリブル",,,
="0:25:42:64",,,"渡邊陽","パス",,,
="0:25:46:01",,,"井川空","パス",,,
="0:25:50:28",,,"三笘薫","パス",,,
="0:25:53:85",,,"高嶺朋樹","ドリブル",,,
="0:25:58:72",,,"高嶺朋樹","ボールロスト",,,
="0:25:59:15","ポゼッションエンド",,,,,,
="0:25:59:15","筑波大学",,,,,,
="0:26:01:82","ポゼッションスタート",,,,,,
="0:26:01:82","相手チーム",,,,,,
="0:26:03:19",,,"渡邊陽",,"カット",,
="0:26:06:70",,,"山原怜音","パス",,,
="0:26:08:03","ポゼッションエンド",,,,,,
="0:26:08:03","相手チーム",,,,,,
="0:26:08:86","ポゼッションスタート",,,,,,
="0:26:08:86","筑波大学",,,,,,
="0:26:14:90",,,"三笘薫","パス",,,
="0:26:16:50",,,"渡邊陽","パス",,,
="0:26:17:44",,,"高嶺朋樹","パス",,,
="0:26:19:27",,,"渡邊陽","パス",,,
="0:26:21:48",,,"窪田翔",,,"オフサイド",
="0:26:22:51","ポゼッションエンド",,,,,,
="0:26:22:51","筑波大学",,,,,,
="0:26:44:10","相手チーム","FK",,,,,
="0:26:45:97","相手チーム",,,,,"ファール",
="0:27:36:25",,"FK","高嶺朋樹",,,,
="0:27:36:28",,,"森侑里","パス",,,
="0:27:40:86","ポゼッションスタート",,,,,,
="0:27:40:86","筑波大学",,,,,,
="0:27:40:92",,,"高嶺朋樹","パス",,,
="0:27:43:43",,,"山川哲史","パス",,,
="0:27:47:40",,,"高嶺朋樹","パス",,,
="0:27:49:00",,,"渡邊陽","パス",,,
="0:27:49:70",,,"高嶺朋樹","パス",,,
="0:27:52:83",,,"山川哲史","パス",,,
="0:27:55:70",,,"森侑里","パス",,,
="0:27:57:37",,,"渡邊陽","パス",,,
="0:28:00:48",,,"山川哲史","パス",,,
="0:28:05:18",,,"窪田翔","クロス",,,
="0:28:07:32","ポゼッションエンド",,,,,,
="0:28:07:32","筑波大学",,,,,,
="0:28:13:52","相手チーム","GK",,,,,
="0:28:13:56","ポゼッションスタート",,,,,,
="0:28:13:56","相手チーム",,,,,,
="0:28:32:34",,,"森侑里",,"シュートブロック",,
="0:28:40:62",,,"三笘薫","ドリブル",,,
="0:28:42:95","ポゼッションエンド",,,,,,
="0:28:42:95","相手チーム",,,,,,
="0:28:43:69","ポゼッションスタート",,,,,,
="0:28:43:69","筑波大学",,,,,,
="0:28:49:52",,,"窪田翔","枠内シュート",,,
="0:28:50:53",,,"三笘薫","パス",,,
="0:28:53:96","ポゼッションエンド",,,,,,
="0:28:53:96","筑波大学",,,,,,
="0:29:20:12",,"スローイン","山原怜音",,,,
="0:29:25:93",,,"高嶺朋樹","ドリブル",,,
="0:29:28:80","ポゼッションスタート",,,,,,
="0:29:28:80","筑波大学",,,,,,
="0:29:29:73",,,"高嶺朋樹","パス",,,
="0:29:31:87",,,"山原怜音","パス",,,
="0:29:34:57",,,"高嶺朋樹","パス",,,
="0:29:36:04",,,"森海渡","ドリブル",,,
="0:29:36:37",,,"渡邊陽","パス",,,
="0:29:38:17",,,"山川哲史","パス",,,
="0:29:40:84",,,"森海渡","パス",,,
="0:29:43:28",,,"山川哲史","パス",,,
="0:29:45:95",,,"森侑里","パス",,,
="0:29:47:32",,,"山原怜音","ドリブル",,,
="0:29:52:72",,,"加藤匠人","ドリブル",,,
="0:29:55:26",,,"山原怜音","パス",,,
="0:29:57:09",,,"加藤匠人","パス",,,
="0:30:00:46",,,"三笘薫","ドリブル",,,
="0:30:06:90",,,"山川哲史",,"インターセプト",,
="0:30:08:07","ポゼッションエンド",,,,,,
="0:30:08:07","筑波大学",,,,,,
="0:30:11:11","ポゼッションスタート",,,,,,
="0:30:11:11","筑波大学",,,,,,
="0:30:12:31",,,"森侑里","ドリブル",,,
