"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:24:50:80","相手チーム","スローイン",,,,,
="0:25:19:10",,,"森海渡","枠内シュート",,,
="0:25:26:43",,,"加藤匠人","枠内シュート",,,
="0:25:38:00",,,"山川哲史",,"ブロック",,
="0:25:42:73",,,"山川哲史",,"インターセプト",,
="0:25:46:23","ポゼッションエンド",,,,,,
="0:25:46:23","筑波大学",,,,,,
="0:25:57:53",,,"三笘薫","ドリブル",,,
="0:26:06:66",,,"山原怜音","ドリブル",,,
="0:26:10:36",,,"山原怜音","クロス",,,
="0:26:18:36",,,"井川空",,"インターセプト",,
="0:26:32:93","ポゼッションスタート",,,,,,
="0:26:32:93","筑波大学",,,,,,
="0:26:42:46","相手チーム","スローイン",,,,,
="0:26:55:10",,,"加藤匠人",,"インターセプト",,
="0:27:03:13","ポゼッションエンド",,,,,,
="0:27:03:13","筑波大学",,,,,,
="0:27:04:56",,,"三笘薫","ドリブル",,,
="0:27:27:50",,,"山原怜音","枠内シュート",,,
="0:27:29:36","ポゼッションスタート",,,,,,
="0:27:29:36","筑波大学",,,,,,
="0:27:43:10",,"CK","山原怜音",,,,
="0:28:17:63","ポゼッションエンド",,,,,,
="0:28:17:63","筑波大学",,,,,,
="0:28:25:43","ポゼッションスタート",,,,,,
="0:28:25:43","相手チーム",,,,,,
="0:28:35:13","ポゼッションエンド",,,,,,
="0:28:35:13","相手チーム",,,,,,
="0:28:46:63","ポゼッションスタート",,,,,,
="0:28:46:63","相手チーム",,,,,,
="0:28:51:10",,,"井川空",,"ブロック",,
="0:28:59:73",,,"手塚貴大",,"クリア",,
="0:29:03:66","ポゼッションエンド",,,,,,
="0:29:03:66","相手チーム",,,,,,
="0:29:04:50","相手チーム","スローイン",,,,,
="0:29:16:30",,,"渡邊陽",,"インターセプト",,
="0:29:37:16",,,"手塚貴大",,"ブロック",,
="0:29:41:50","ポゼッションスタート",,,,,,
="0:29:41:50","相手チーム",,,,,,
="0:29:46:10","相手チーム","スローイン",,,,,
="0:30:01:43","ポゼッションエンド",,,,,,
="0:30:01:43","相手チーム",,,,,,
="0:30:07:96",,,"山原怜音",,"インターセプト",,
="0:30:09:36","ポゼッションスタート",,,,,,
="0:30:09:36","筑波大学",,,,,,
="0:30:11:33",,,"山原怜音","パス",,,
="0:30:13:66","ポゼッションエンド",,,,,,
="0:30:13:66","筑波大学",,,,,,
="0:30:17:60","相手チーム",,,,,"ファール",
="0:30:27:76",,"FK","山原怜音",,,,
="0:30:27:86",,,"山川哲史","パス",,,
="0:30:40:53",,,"三笘薫",,,"オフサイド",
="0:30:44:90","ポゼッションスタート",,,,,,
="0:30:44:90","相手チーム",,,,,,
="0:31:10:30","相手チーム","FK",,,,,
="0:31:15:76",,,"山原怜音",,"ブロック",,
="0:31:18:60","ポゼッションエンド",,,,,,
="0:31:18:60","相手チーム",,,,,,
="0:31:31:10",,,"加藤匠人","パス",,,
="0:31:33:03",,,"加藤匠人",,"シュートブロック",,
="0:31:35:26","ポゼッションスタート",,,,,,
="0:31:35:26","筑波大学",,,,,,
="0:31:38:40",,,"三笘薫","ドリブル",,,
="0:31:38:50","ポゼッションエンド",,,,,,
="0:31:38:50","筑波大学",,,,,,
="0:31:39:23",,,"三笘薫","パス",,,
="0:31:43:96",,,"三笘薫","クロス",,,
="0:31:45:40",,,"森海渡","パス",,,
="0:31:48:43",,,"池谷祐輔","パス",,,
="0:31:52:76",,,"山原怜音","パス",,,
="0:31:52:76",,,,"ボールロスト",,,
="0:31:56:66",,,"山原怜音","ドリブル",,,
="0:31:59:83","ポゼッションスタート",,,,,,
="0:31:59:83","相手チーム",,,,,,
="0:32:03:16","ポゼッションエンド",,,,,,
="0:32:03:16","相手チーム",,,,,,
="0:32:31:53",,,"山川哲史","パス",,,
="0:32:32:33",,,"山川哲史",,"カット",,
="0:32:33:43",,,"手塚貴大","パス",,,
="0:32:33:70","ポゼッションスタート",,,,,,
="0:32:33:70","筑波大学",,,,,,
="0:32:37:00",,,"加藤匠人","パス",,,
="0:32:37:50","ポゼッションエンド",,,,,,
="0:32:37:50","筑波大学",,,,,,
="0:32:39:90","相手チーム",,"高嶺朋樹","パス",,"ファール",
="0:32:44:26",,,"池谷祐輔","パス",,,
="0:32:47:63",,,"山原怜音","パス",,,
="0:32:48:63",,,"池谷祐輔","ドリブル",,,
="0:32:50:50",,,"池谷祐輔","パス",,,
="0:32:54:03",,,"山原怜音","パス",,,
="0:32:56:50",,,"高嶺朋樹","パス",,,
="0:33:00:53",,,"井川空","パス",,,
="0:33:04:80",,,"三笘薫","パス",,,
="0:33:04:80",,,,"ボールロスト",,,
="0:33:12:90","ポゼッションスタート",,,,,,
="0:33:12:90","相手チーム",,,,,,
="0:33:14:83","ポゼッションエンド",,,,,,
="0:33:14:83","相手チーム",,,,,,
="0:33:22:66",,,"阿部航斗","パス",,,
="0:33:23:56","ポゼッションスタート",,,,,,
="0:33:23:56","筑波大学",,,,,,
="0:33:24:00","キャッチ",,"阿部航斗",,,,
="0:33:27:83",,,"手塚貴大","パス",,,
="0:33:30:20",,,"井川空","パス",,,
="0:33:30:40","ポゼッションエンド",,,,,,
="0:33:30:40","筑波大学",,,,,,
="0:33:38:06",,,"高嶺朋樹","パス",,,
="0:33:41:56",,,"山原怜音","パス",,,
="0:33:47:03",,,"森海渡","パス",,,
="0:33:53:30",,,"森海渡","クロス",,,
="0:33:54:93","ポゼッションスタート",,,,,,
="0:33:54:93","筑波大学",,,,,,
="0:34:05:90",,,"山川哲史","パス",,,
="0:34:08:33",,,"加藤匠人","パス",,,
="0:34:09:90",,,"三笘薫","パス",,,
="0:34:09:90",,,,"ボールロスト",,,
="0:34:10:63",,,"山川哲史",,"インターセプト",,
="0:34:13:43","ポゼッションエンド",,,,,,
="0:34:13:43","筑波大学",,,,,,
="0:34:17:16","ポゼッションスタート",,,,,,
="0:34:17:16","筑波大学",,,,,,
="0:34:19:90",,,"阿部航斗","パス",,,
="0:34:22:53","キャッチ",,"阿部航斗",,,,
="0:34:23:96",,,"山原怜音","パス",,,
="0:34:25:56","ポゼッションエンド",,,,,,
="0:34:25:56","筑波大学",,,,,,
="0:34:25:96",,,"池谷祐輔","パス",,,
="0:34:27:60",,,"山原怜音","パス",,,
="0:34:32:60",,,"高嶺朋樹","パス",,,
="0:34:34:96",,,"山川哲史","パス",,,
="0:34:39:80",,,"手塚貴大","パス",,,
="0:34:42:60",,,"井川空","パス",,,
="0:34:49:76",,,"三笘薫","ドリブル",,,
="0:34:52:53","ポゼッションスタート",,,,,,
="0:34:52:53","筑波大学",,,,,,
="0:34:55:80",,"スローイン","井川空",,,,
="0:34:56:19",,,"加藤匠人","パス",,,
="0:34:57:00",,,"井川空","パス",,,
="0:34:58:06",,,"三笘薫","パス",,,
="0:34:58:50",,,"加藤匠人","パス",,,
="0:35:01:40",,,"井川空","パス",,,
="0:35:01:83","ポゼッションエンド",,,,,,
="0:35:01:83","筑波大学",,,,,,
="0:35:06:26",,,"手塚貴大","パス",,,
="0:35:07:60",,,"高嶺朋樹","パス",,,
="0:35:10:20",,,"手塚貴大","パス",,,
="0:35:12:36",,,"池谷祐輔","パス",,,
="0:35:17:40",,,"高嶺朋樹","パス",,,
="0:35:19:90",,,"井川空","パス",,,
="0:35:23:10",,,"三笘薫","パス",,,
="0:35:31:43","得点",,"井川空","枠内シュート",,,
="0:35:32:96","ポゼッションスタート",,,,,,
="0:35:32:96","相手チーム",,,,,,
="0:36:02:00",,"キックオフ",,,,,
="0:36:07:06","ポゼッションエンド",,,,,,
="0:36:07:06","相手チーム",,,,,,
="0:36:26:80",,,"山川哲史","パス",,,
="0:36:29:10",,,"山原怜音","パス",,,
="0:36:31:73",,,"山川哲史",,"インターセプト",,
="0:36:33:16",,,"阿部航斗","パス",,,
="0:36:35:30","ポゼッションスタート",,,,,,
="0:36:35:30","筑波大学",,,,,,
="0:36:36:26",,,"手塚貴大","パス",,,
="0:36:37:90","ポゼッションエンド",,,,,,
="0:36:37:90","筑波大学",,,,,,
="0:36:40:70",,,"加藤匠人","パス",,,
="0:36:43:03",,,"手塚貴大","パス",,,
="0:36:45:43",,,"高嶺朋樹","パス",,,
="0:36:45:43",,,,"ボールロスト",,,
="0:36:53:53",,,"渡邊陽","パス",,,
="0:36:53:80","ポゼッションスタート",,,,,,
="0:36:53:80","相手チーム",,,,,,
="0:36:55:16",,,"山原怜音","パス",,,
="0:36:55:40","ポゼッションエンド",,,,,,
="0:36:55:40","相手チーム",,,,,,
="0:36:56:56",,,"渡邊陽",,"インターセプト",,
="0:36:58:16","ポゼッションスタート",,,,,,
="0:36:58:16","筑波大学",,,,,,
="0:36:59:90","ポゼッションエンド",,,,,,
="0:36:59:90","筑波大学",,,,,,
="0:37:00:23",,,"高嶺朋樹","パス",,,
="0:37:03:00",,,"手塚貴大","パス",,,
="0:37:06:40",,,"山川哲史","パス",,,
="0:37:09:60",,,"山原怜音","パス",,,
="0:37:10:86",,,"高嶺朋樹","パス",,,
="0:37:11:70",,,"山原怜音","パス",,,
="0:37:14:06",,,"阿部航斗","パス",,,
="0:37:16:83",,,"手塚貴大","パス",,,
="0:37:24:46",,,"三笘薫","ドリブル",,,
="0:37:29:80","ポゼッションスタート",,,,,,
="0:37:29:80","相手チーム",,,,,,
="0:37:31:76","ポゼッションエンド",,,,,,
="0:37:31:76","相手チーム",,,,,,
="0:37:33:63",,,"高嶺朋樹","パス",,,
="0:37:36:73",,,"井川空","パス",,,
="0:37:37:43",,,"高嶺朋樹",,"カット",,
="0:37:39:30","ポゼッションスタート",,,,,,
="0:37:39:30","筑波大学",,,,,,
="0:37:41:30","ポゼッションエンド",,,,,,
="0:37:41:30","筑波大学",,,,,,
="0:37:46:76","相手チーム",,,,,"ファール",
="0:37:47:40","ポゼッションスタート",,,,,,
="0:37:47:40","筑波大学",,,,,,
="0:37:55:63",,,"井川空","パス",,,
="0:37:58:40",,,"手塚貴大","パス",,,
="0:38:01:23","ポゼッションエンド",,,,,,
="0:38:01:23","筑波大学",,,,,,
="0:38:01:33",,"FK","井川空",,,,
="0:38:08:00","ポゼッションスタート",,,,,,
="0:38:08:00","筑波大学",,,,,,
="0:38:11:46",,"スローイン","山原怜音",,,,
="0:38:13:93",,,"池谷祐輔","パス",,,
="0:38:16:76",,,"山原怜音","パス",,,
="0:38:19:20","ポゼッションエンド",,,,,,
="0:38:19:20","筑波大学",,,,,,
="0:38:20:06",,,"高嶺朋樹","パス",,,
