"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:12:14:83",,,"高嶺朋樹","パス",,,
="0:12:17:23","ポゼッションエンド",,,,,,
="0:12:17:23","筑波大学",,,,,,
="0:12:20:50",,,"山川哲史","パス",,,
="0:12:23:51",,,"山川哲史","ボールロスト",,,
="0:12:25:57","ポゼッションスタート",,,,,,
="0:12:25:57","筑波大学",,,,,,
="0:12:28:68","相手チーム","スローイン",,,,,
="0:12:44:26",,,"池谷祐輔","パス",,,
="0:12:48:03",,,"高嶺朋樹","パス",,,
="0:12:49:40",,,"渡邊陽",,,,
="0:12:51:53","ポゼッションエンド",,,,,,
="0:12:51:53","筑波大学",,,,,,
="0:12:52:23",,,"知久航介","パス",,,
="0:12:53:87",,,"生地慶充","パス",,,
="0:12:55:64",,,"知久航介","パス",,,
="0:12:57:64",,,"渡邊陽","パス",,,
="0:13:02:01",,,"生地慶充","ボールロスト",,,
="0:13:08:92",,"スローイン","山川哲史",,,,
="0:13:11:99",,,"手塚貴大","パス",,,
="0:13:15:62",,,"高嶺朋樹","パス",,,
="0:13:16:29",,,"加藤匠人","パス",,,
="0:13:19:19",,,"手塚貴大","パス",,,
="0:13:21:86",,,"高嶺朋樹","ボールロスト",,,
="0:13:24:47","ポゼッションスタート",,,,,,
="0:13:24:47","相手チーム",,,,,,
="0:13:26:13","ポゼッションエンド",,,,,,
="0:13:26:13","相手チーム",,,,,,
="0:13:27:60",,,"阿部航斗",,"セービング",,
="0:13:33:41","ポゼッションスタート",,,,,,
="0:13:33:41","相手チーム",,,,,,
="0:14:08:41","相手チーム","CK",,,,,
="0:14:27:70",,,"生地慶充",,"カット",,
="0:14:31:20",,,"生地慶充","パス",,,
="0:14:32:30",,,"生地慶充","ボールロスト",,,
="0:14:37:37","ポゼッションエンド",,,,,,
="0:14:37:37","相手チーム",,,,,,
="0:14:40:84",,,"山川哲史",,"ブロック",,
="0:14:44:95",,,"渡邊陽","パス",,,
="0:14:47:55","ポゼッションスタート",,,,,,
="0:14:47:55","相手チーム",,,,,,
="0:14:53:32","ポゼッションエンド",,,,,,
="0:14:53:32","相手チーム",,,,,,
="0:15:26:59",,,"山川哲史",,"シュートブロック",,
="0:15:29:96",,,"井川空",,"クリア",,
="0:15:33:86",,,"森海渡","ボールロスト",,,
="0:15:41:17","ポゼッションスタート",,,,,,
="0:15:41:17","筑波大学",,,,,,
="0:15:43:00","ポゼッションエンド",,,,,,
="0:15:43:00","筑波大学",,,,,,
="0:15:44:71",,,"知久航介","パス",,,
="0:15:46:78",,,"阿部航斗","パス",,,
="0:15:52:95",,,"手塚貴大","パス",,,
="0:15:56:58",,,"高嶺朋樹","パス",,,
="0:15:58:85",,,"生地慶充","ボールロスト",,,
="0:16:04:56","ポゼッションスタート",,,,,,
="0:16:04:56","筑波大学",,,,,,
="0:16:06:13","相手チーム","スローイン",,,,,
="0:16:23:98",,,"山川哲史","ボールロスト",,,
="0:16:31:32","相手チーム",,,,"被枠外シュート",,
="0:16:37:59",,,"阿部航斗","パス",,,
="0:16:42:83",,,"手塚貴大","パス",,,
="0:16:43:87",,"GK","阿部航斗",,,,
="0:16:46:40","ポゼッションエンド",,,,,,
="0:16:46:40","筑波大学",,,,,,
="0:16:48:80",,,"渡邊陽","パス",,,
="0:16:50:97",,,"手塚貴大","パス",,,
="0:16:53:14",,,"井川空","パス",,,
="0:16:54:24",,,"加藤匠人","ボールロスト",,,
="0:16:57:15","ポゼッションスタート",,,,,,
="0:16:57:15","相手チーム",,,,,,
="0:16:59:78","ポゼッションエンド",,,,,,
="0:16:59:78","相手チーム",,,,,,
="0:17:11:09",,,"生地慶充",,"カット",,
="0:17:15:23",,,"生地慶充","パス",,,
="0:17:18:97","ポゼッションスタート",,,,,,
="0:17:18:97","筑波大学",,,,,,
="0:17:19:60",,,"池谷祐輔","パス",,,
="0:17:21:40",,,"森海渡","ボールロスト",,,
="0:17:21:54","ポゼッションエンド",,,,,,
="0:17:21:54","筑波大学",,,,,,
="0:17:26:24","ポゼッションスタート",,,,,,
="0:17:26:24","相手チーム",,,,,,
="0:17:39:95",,"CK","高嶺朋樹",,,,
="0:18:05:98","ポゼッションエンド",,,,,,
="0:18:05:98","相手チーム",,,,,,
="0:18:10:05",,,"阿部航斗",,"セービング",,
="0:18:13:76","ポゼッションスタート",,,,,,
="0:18:13:76","筑波大学",,,,,,
="0:18:42:25","相手チーム","CK",,,,,
="0:19:10:78","相手チーム",,,,,"オフサイド",
="0:19:18:99",,,"手塚貴大","パス",,,
="0:19:20:86",,"FK","山川哲史",,,,
="0:19:22:26",,,"阿部航斗","パス",,,
="0:19:22:36","ポゼッションエンド",,,,,,
="0:19:22:36","筑波大学",,,,,,
="0:19:28:66",,,"山川哲史","パス",,,
="0:19:30:93",,,"阿部航斗","パス",,,
="0:19:33:47",,,"手塚貴大","パス",,,
="0:19:36:40",,,"渡邊陽","パス",,,
