"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:23:05:36","筑波大学",,,,,,
="0:23:11:14",,,"三浦雅人",,"クリア",,
="0:23:15:74","ポゼッションスタート",,,,,,
="0:23:15:74","筑波大学",,,,,,
="0:23:17:19",,,"山原怜音","ドリブル",,,
="0:23:39:15",,,"山原怜音","クロス",,,
="0:23:48:77",,,"三笘薫",,"カット",,
="0:23:55:61",,,"山川哲史",,"インターセプト",,
="0:24:29:18","ポゼッションエンド",,,,,,
="0:24:29:18","筑波大学",,,,,,
="0:24:31:47",,,"高嶺朋樹",,"インターセプト",,
="0:24:32:83","ポゼッションスタート",,,,,,
="0:24:32:83","筑波大学",,,,,,
="0:24:35:24",,,"山原怜音","クロス",,,
="0:24:42:19","ポゼッションエンド",,,,,,
="0:24:42:19","筑波大学",,,,,,
="0:26:27:00","相手チーム","GK",,,,,
="0:26:37:36",,,"山原怜音",,"ブロック",,
="0:26:44:93","相手チーム",,,,,"ファール",
="0:27:21:47",,"FK","高嶺朋樹",,,,
="0:27:47:83","交代",,"池谷祐輔",,,,
="0:27:47:83",,,"加藤匠人",,,,
="0:28:02:23","ポゼッションスタート",,,,,,
="0:28:02:23","筑波大学",,,,,,
="0:28:04:35",,"スローイン","角田涼太郎",,,,
="0:28:20:18",,,"高嶺朋樹","ドリブル",,,
="0:28:25:85","ポゼッションエンド",,,,,,
="0:28:25:85","筑波大学",,,,,,
="0:28:33:22","ポゼッションスタート",,,,,,
="0:28:33:22","筑波大学",,,,,,
="0:28:33:98",,,"高嶺朋樹",,"カット",,
="0:28:44:65",,,"角田涼太郎","クロス",,,
="0:28:48:26","ポゼッションエンド",,,,,,
="0:28:48:26","筑波大学",,,,,,
="0:29:11:85",,"スローイン","山原怜音",,,,
="0:29:16:90","ポゼッションスタート",,,,,,
="0:29:16:90","筑波大学",,,,,,
="0:29:27:86","ポゼッションエンド",,,,,,
="0:29:27:86","筑波大学",,,,,,
="0:29:34:49",,,"森海渡",,,"オフサイド",
="0:29:53:82","相手チーム","FK",,,,,
="0:29:59:33",,,"山川哲史",,"ブロック",,
="0:30:03:70","ポゼッションスタート",,,,,,
="0:30:03:70","相手チーム",,,,,,
="0:30:28:29","ポゼッションエンド",,,,,,
="0:30:28:29","相手チーム",,,,,,
="0:30:28:84",,,"三浦雅人",,"カット",,
="0:30:33:80","相手チーム",,,,,"ファール",
="0:30:48:03",,"FK","三浦雅人",,,,
="0:30:48:09","ポゼッションスタート",,,,,,
="0:30:48:09","筑波大学",,,,,,
="0:31:00:46","ポゼッションエンド",,,,,,
="0:31:00:46","筑波大学",,,,,,
="0:31:06:86",,"スローイン","角田涼太郎",,,,
="0:31:24:45",,,"高嶺朋樹",,,"ファール",
="0:32:12:69","相手チーム","FK",,,,,
="0:32:17:80",,,"山川哲史",,"ブロック",,
="0:32:24:47",,,"三笘薫",,"クリア",,
="0:32:29:86","ポゼッションスタート",,,,,,
="0:32:29:86","相手チーム",,,,,,
="0:33:04:63","ポゼッションエンド",,,,,,
="0:33:04:63","相手チーム",,,,,,
="0:33:05:25",,,"角田涼太郎",,"ブロック",,
="0:33:50:63","相手チーム","CK",,,,,
="0:34:19:09","相手チーム","スローイン",,,,,
="0:34:21:09","ポゼッションスタート",,,,,,
="0:34:21:09","相手チーム",,,,,,
="0:34:47:28","ポゼッションエンド",,,,,,
="0:34:47:28","相手チーム",,,,,,
="0:34:54:64","ポゼッションスタート",,,,,,
="0:34:54:64","相手チーム",,,,,,
="0:35:04:10",,,"角田涼太郎",,"クリア",,
="0:35:13:63",,,"知久航介",,"インターセプト",,
="0:35:15:51","ポゼッションエンド",,,,,,
="0:35:15:51","相手チーム",,,,,,
="0:35:20:13","ポゼッションスタート",,,,,,
="0:35:20:13","相手チーム",,,,,,
="0:35:58:39",,,"阿部航斗",,,,"キャッチ"
="0:35:58:74","ポゼッションエンド",,,,,,
="0:35:58:74","相手チーム",,,,,,
="0:36:15:27",,,"三笘薫","ドリブル",,,
="0:36:16:22","ポゼッションスタート",,,,,,
="0:36:16:22","筑波大学",,,,,,
="0:36:23:45","ポゼッションエンド",,,,,,
="0:36:23:45","筑波大学",,,,,,
="0:36:27:02","ポゼッションスタート",,,,,,
="0:36:27:02","相手チーム",,,,,,
="0:36:29:78","ポゼッションエンド",,,,,,
="0:36:29:78","相手チーム",,,,,,
="0:37:19:67",,,"三浦雅人",,,,
="0:37:19:67",,,"和田育",,,,
="0:37:52:52","交代",,"三浦雅人",,,,
="0:37:52:52",,,"和田育",,,,
="0:38:25:53",,,"山川哲史",,"ブロック",,
="0:38:28:34","相手チーム",,,,,"ファール",
="0:38:34:04",,"FK","山川哲史",,,,
="0:38:38:48",,,"和田育","クロス",,,
="0:38:46:04",,,"山原怜音",,"ブロック",,
="0:38:51:88","相手チーム","スローイン",,,,,
="0:38:57:75",,,"三笘薫",,"インターセプト",,
="0:38:59:22","ポゼッションスタート",,,,,,
="0:38:59:22","筑波大学",,,,,,
