Player,: Iwamoto Sho,,,,,,,,,,,,,,,,,,,,,
Session,: 20190502 Top Kanto League 4sec vs Meiji Univ.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Start,28:35.6,,,,,,,,,,,,,,,,,,,,,
End,00:58.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Time,Cumulative Time,Heart Rate,Heart Rate Zone,Speed (km/h),Speed Zone,Distance (m),X (m),Y (m),Latitude,Longitude,Sats,Acceleration (m/s/s),Bodyload,Impact Z1,Impact Z2,Impact Z3,Impact Z4,Impact Z5,Impact Z6,Split Name,Acceleration Load (m/s/s),Filtered Velocity (km/h)
31:50.7,03:15.1,0,1,3.972,1,450.549,79.996,37.279,35.89766947,139.9362318, T 13,0.425,9.5,0,0,0,0,0,0,71-75,0.425,3.942
31:50.8,03:15.2,0,1,4.032,1,450.624,79.927,37.304,35.89766947,139.9362318, T 13,0.425,9.5,0,0,0,0,0,0,71-75,0.425,3.942
31:50.9,03:15.3,0,1,3.936,1,450.697,79.864,37.325,35.89767003,139.9362297, T 13,-0.075,9.5,0,0,0,0,0,0,71-75,-0.075,3.888
31:50.9,03:15.3,0,1,3.84,1,450.769,79.801,37.346,35.89767003,139.9362297, T 13,-0.075,9.5,0,0,0,0,0,0,71-75,-0.075,3.888
31:51.0,03:15.4,0,1,3.744,1,450.84,79.739,37.367,35.89767003,139.9362297, T 13,-0.075,9.5,0,0,0,0,0,0,71-75,-0.075,3.888
31:51.1,03:15.5,0,1,3.936,1,450.945,79.662,37.407,35.8976711,139.9362272, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,4.032
31:51.1,03:15.5,0,1,4.128,1,451.02,79.586,37.446,35.8976711,139.9362272, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,4.032
31:51.2,03:15.6,0,1,4.32,1,451.098,79.509,37.486,35.8976711,139.9362272, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,4.032
31:51.3,03:15.7,0,1,4.356,1,451.178,79.444,37.527,35.89767221,139.936225, T 13,0.475,9.5,0,0,0,0,0,0,71-75,0.475,4.374
31:51.3,03:15.7,0,1,4.392,1,451.259,79.379,37.568,35.89767221,139.936225, T 13,0.475,9.5,0,0,0,0,0,0,71-75,0.475,4.374
31:51.4,03:15.8,0,1,4.428,1,451.341,79.314,37.609,35.89767221,139.936225, T 13,0.475,9.5,0,0,0,0,0,0,71-75,0.475,4.374
31:51.5,03:15.9,0,1,4.2,1,451.421,79.252,37.63,35.89767278,139.9362229, T 13,-0.4,9.5,0,0,0,0,0,0,71-75,-0.4,4.086
31:51.5,03:15.9,0,1,3.972,1,451.496,79.19,37.651,35.89767278,139.9362229, T 13,-0.4,9.5,0,0,0,0,0,0,71-75,-0.4,4.086
31:51.6,03:16.0,0,1,3.744,1,451.568,79.128,37.672,35.89767278,139.9362229, T 13,-0.4,9.5,0,0,0,0,0,0,71-75,-0.4,4.086
31:51.7,03:16.1,0,1,3.792,1,451.646,79.057,37.688,35.89767321,139.9362206, T 13,-0.375,9.5,0,0,0,0,0,0,71-75,-0.375,3.816
31:51.7,03:16.1,0,1,3.84,1,451.716,78.985,37.704,35.89767321,139.9362206, T 13,-0.375,9.5,0,0,0,0,0,0,71-75,-0.375,3.816
31:51.8,03:16.2,0,1,3.888,1,451.788,78.913,37.72,35.89767321,139.9362206, T 13,-0.375,9.5,0,0,0,0,0,0,71-75,-0.375,3.816
31:51.9,03:16.3,0,1,3.972,1,451.861,78.84,37.733,35.89767356,139.9362181, T 13,0.275,9.5,0,0,0,0,0,0,71-75,0.275,4.014
31:51.9,03:16.3,0,1,4.056,1,451.935,78.767,37.746,35.89767356,139.9362181, T 13,0.275,9.5,0,0,0,0,0,0,71-75,0.275,4.014
31:52.0,03:16.4,0,1,4.14,1,452.011,78.694,37.759,35.89767356,139.9362181, T 13,0.275,9.5,0,0,0,0,0,0,71-75,0.275,4.014
31:52.1,03:16.5,0,1,4.08,1,452.087,78.624,37.771,35.89767388,139.9362158, T 13,0.05,9.5,0,0,0,0,0,0,71-75,0.05,4.05
31:52.1,03:16.5,0,1,4.02,1,452.162,78.555,37.783,35.89767388,139.9362158, T 13,0.05,9.5,0,0,0,0,0,0,71-75,0.05,4.05
31:52.2,03:16.6,0,1,3.96,1,452.236,78.485,37.795,35.89767388,139.9362158, T 13,0.05,9.5,0,0,0,0,0,0,71-75,0.05,4.05
31:52.3,03:16.7,0,1,4.092,1,452.322,78.41,37.824,35.89767469,139.9362133, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.158
31:52.3,03:16.7,0,1,4.224,1,452.399,78.335,37.854,35.89767469,139.9362133, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.158
31:52.4,03:16.8,0,1,4.356,1,452.479,78.26,37.884,35.89767469,139.9362133, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.158
31:52.5,03:16.9,0,1,4.296,1,452.559,78.198,37.921,35.89767569,139.9362112, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.266
31:52.5,03:16.9,0,1,4.236,1,452.638,78.135,37.958,35.89767569,139.9362112, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.266
31:52.6,03:17.0,0,1,4.176,1,452.716,78.073,37.995,35.89767569,139.9362112, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.266
31:52.7,03:17.1,0,1,4.068,1,452.792,78.009,38.015,35.89767623,139.9362091, T 13,-0.35,9.5,0,0,0,0,0,0,71-75,-0.35,4.014
31:52.7,03:17.1,0,1,3.96,1,452.866,77.944,38.035,35.89767623,139.9362091, T 13,-0.35,9.5,0,0,0,0,0,0,71-75,-0.35,4.014
31:52.8,03:17.2,0,1,3.852,1,452.939,77.88,38.054,35.89767623,139.9362091, T 13,-0.35,9.5,0,0,0,0,0,0,71-75,-0.35,4.014
31:52.9,03:17.3,0,1,3.924,1,453.021,77.807,38.077,35.89767684,139.9362066, T 13,-0.075,9.5,0,0,0,0,0,0,71-75,-0.075,3.96
31:52.9,03:17.3,0,1,3.996,1,453.095,77.733,38.1,35.89767684,139.9362066, T 13,-0.075,9.5,0,0,0,0,0,0,71-75,-0.075,3.96
31:53.0,03:17.4,0,1,4.068,1,453.169,77.66,38.123,35.89767684,139.9362066, T 13,-0.075,9.5,0,0,0,0,0,0,71-75,-0.075,3.96
31:53.1,03:17.5,0,1,4.14,1,453.261,77.581,38.146,35.89767747,139.936204, T 13,0.3,9.5,0,0,0,0,0,0,71-75,0.3,4.176
31:53.1,03:17.5,0,1,4.212,1,453.338,77.501,38.169,35.89767747,139.936204, T 13,0.3,9.5,0,0,0,0,0,0,71-75,0.3,4.176
31:53.2,03:17.6,0,1,4.284,1,453.417,77.422,38.192,35.89767747,139.936204, T 13,0.3,9.5,0,0,0,0,0,0,71-75,0.3,4.176
31:53.3,03:17.7,0,1,4.164,1,453.495,77.353,38.218,35.89767815,139.9362017, T 13,-0.1,9.5,0,0,0,0,0,0,71-75,-0.1,4.104
31:53.3,03:17.7,0,1,4.044,1,453.571,77.284,38.243,35.89767815,139.9362017, T 13,-0.1,9.5,0,0,0,0,0,0,71-75,-0.1,4.104
31:53.4,03:17.8,0,1,3.924,1,453.645,77.215,38.268,35.89767815,139.9362017, T 13,-0.1,9.5,0,0,0,0,0,0,71-75,-0.1,4.104
31:53.5,03:17.9,0,1,4.068,1,453.752,77.14,38.314,35.8976794,139.9361992, T 13,0.05,9.5,0,0,0,0,0,0,71-75,0.05,4.14
31:53.5,03:17.9,0,1,4.212,1,453.829,77.066,38.36,35.8976794,139.9361992, T 13,0.05,9.5,0,0,0,0,0,0,71-75,0.05,4.14
31:53.6,03:18.0,0,1,4.356,1,453.908,76.991,38.407,35.8976794,139.9361992, T 13,0.05,9.5,0,0,0,0,0,0,71-75,0.05,4.14
31:53.7,03:18.1,0,1,4.296,1,453.988,76.928,38.441,35.89768033,139.9361971, T 13,0.175,9.5,0,0,0,0,0,0,71-75,0.175,4.266
31:53.7,03:18.1,0,1,4.236,1,454.067,76.865,38.475,35.89768033,139.9361971, T 13,0.175,9.5,0,0,0,0,0,0,71-75,0.175,4.266
31:53.8,03:18.2,0,1,4.176,1,454.145,76.802,38.509,35.89768033,139.9361971, T 13,0.175,9.5,0,0,0,0,0,0,71-75,0.175,4.266
31:53.9,03:18.3,0,1,4.056,1,454.221,76.737,38.529,35.89768086,139.936195, T 13,-0.375,9.5,0,0,0,0,0,0,71-75,-0.375,3.996
31:53.9,03:18.3,0,1,3.936,1,454.295,76.673,38.549,35.89768086,139.936195, T 13,-0.375,9.5,0,0,0,0,0,0,71-75,-0.375,3.996
31:54.0,03:18.4,0,1,3.816,1,454.367,76.609,38.569,35.89768086,139.936195, T 13,-0.375,9.5,0,0,0,0,0,0,71-75,-0.375,3.996
31:54.1,03:18.5,0,1,3.972,1,454.465,76.528,38.59,35.89768145,139.9361923, T 13,0.075,9.5,0,0,0,0,0,0,71-75,0.075,4.05
31:54.1,03:18.5,0,1,4.128,1,454.54,76.447,38.612,35.89768145,139.9361923, T 13,0.075,9.5,0,0,0,0,0,0,71-75,0.075,4.05
31:54.2,03:18.6,0,1,4.284,1,454.618,76.367,38.634,35.89768145,139.9361923, T 13,0.075,9.5,0,0,0,0,0,0,71-75,0.075,4.05
31:54.3,03:18.7,0,1,4.2,1,454.696,76.299,38.647,35.8976818,139.93619, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.158
31:54.3,03:18.7,0,1,4.116,1,454.773,76.23,38.66,35.8976818,139.93619, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.158
31:54.4,03:18.8,0,1,4.032,1,454.849,76.162,38.673,35.8976818,139.93619, T 13,0.15,9.5,0,0,0,0,0,0,71-75,0.15,4.158
31:54.5,03:18.9,0,1,4.092,1,454.941,76.089,38.709,35.89768278,139.9361876, T 13,-0.05,9.5,0,0,0,0,0,0,71-75,-0.05,4.122
31:54.5,03:18.9,0,1,4.152,1,455.017,76.016,38.746,35.89768278,139.9361876, T 13,-0.05,9.5,0,0,0,0,0,0,71-75,-0.05,4.122
31:54.6,03:19.0,0,1,4.212,1,455.094,75.942,38.782,35.89768278,139.9361876, T 13,-0.05,9.5,0,0,0,0,0,0,71-75,-0.05,4.122
31:54.7,03:19.1,0,1,4.368,1,455.174,75.883,38.837,35.89768426,139.9361856, T 13,0.45,9.5,0,0,0,0,0,0,71-75,0.45,4.446
31:54.7,03:19.1,0,1,4.524,1,455.256,75.824,38.891,35.89768426,139.9361856, T 13,0.45,9.5,0,0,0,0,0,0,71-75,0.45,4.446
31:54.8,03:19.2,0,1,4.68,1,455.341,75.766,38.946,35.89768426,139.9361856, T 13,0.45,9.5,0,0,0,0,0,0,71-75,0.45,4.446
31:54.9,03:19.3,0,1,4.308,1,455.425,75.713,38.977,35.89768511,139.9361839, T 13,-0.45,9.5,0,0,0,0,0,0,71-75,-0.45,4.122
31:54.9,03:19.3,0,1,3.936,1,455.501,75.661,39.009,35.89768511,139.9361839, T 13,-0.45,9.5,0,0,0,0,0,0,71-75,-0.45,4.122
31:55.0,03:19.4,0,1,3.564,1,455.57,75.609,39.04,35.89768511,139.9361839, T 13,-0.45,9.5,0,0,0,0,0,0,71-75,-0.45,4.122
31:55.1,03:19.5,0,1,3.78,1,455.662,75.539,39.078,35.89768613,139.9361815, T 13,-0.325,9.5,0,0,0,0,0,0,71-75,-0.325,3.888
31:55.1,03:19.5,0,1,3.996,1,455.734,75.468,39.116,35.89768613,139.9361815, T 13,-0.325,9.5,0,0,0,0,0,0,71-75,-0.325,3.888
31:55.2,03:19.6,0,1,4.212,1,455.81,75.398,39.153,35.89768613,139.9361815, T 13,-0.325,9.5,0,0,0,0,0,0,71-75,-0.325,3.888
31:55.3,03:19.7,0,1,4.224,1,455.888,75.331,39.182,35.89768692,139.9361793, T 13,0.475,9.5,0,0,0,0,0,0,71-75,0.475,4.23
31:55.3,03:19.7,0,1,4.236,1,455.966,75.263,39.212,35.89768692,139.9361793, T 13,0.475,9.5,0,0,0,0,0,0,71-75,0.475,4.23
31:55.4,03:19.8,0,1,4.248,1,456.045,75.196,39.241,35.89768692,139.9361793, T 13,0.475,9.5,0,0,0,0,0,0,71-75,0.475,4.23
31:55.5,03:19.9,0,1,4.128,1,456.123,75.135,39.275,35.89768785,139.9361773, T 13,-0.225,9.5,0,0,0,0,0,0,71-75,-0.225,4.068
31:55.5,03:19.9,0,1,4.008,1,456.198,75.074,39.31,35.89768785,139.9361773, T 13,-0.225,9.5,0,0,0,0,0,0,71-75,-0.225,4.068
31:55.6,03:20.0,0,1,3.888,1,456.271,75.013,39.345,35.89768785,139.9361773, T 13,-0.225,9.5,0,0,0,0,0,0,71-75,-0.225,4.068
31:55.7,03:20.1,0,1,4.104,1,456.368,74.948,39.401,35.89768938,139.9361751, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,4.212
31:55.7,03:20.1,0,1,4.32,1,456.446,74.884,39.458,35.89768938,139.9361751, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,4.212
31:55.8,03:20.2,0,1,4.536,1,456.528,74.819,39.514,35.89768938,139.9361751, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,4.212
31:55.9,03:20.3,0,1,4.488,1,456.612,74.767,39.567,35.89769081,139.9361734, T 13,0.35,9.5,0,0,0,0,0,0,71-75,0.35,4.464
31:55.9,03:20.3,0,1,4.44,1,456.695,74.715,39.62,35.89769081,139.9361734, T 13,0.35,9.5,0,0,0,0,0,0,71-75,0.35,4.464
31:56.0,03:20.4,0,1,4.392,1,456.776,74.663,39.673,35.89769081,139.9361734, T 13,0.35,9.5,0,0,0,0,0,0,71-75,0.35,4.464
31:56.1,03:20.5,0,1,4.08,1,456.855,74.613,39.703,35.89769162,139.9361717, T 13,-0.75,9.5,0,0,0,0,0,0,71-75,-0.75,3.924
31:56.1,03:20.5,0,1,3.768,1,456.928,74.563,39.733,35.89769162,139.9361717, T 13,-0.75,9.5,0,0,0,0,0,0,71-75,-0.75,3.924
31:56.2,03:20.6,0,1,3.456,1,456.994,74.513,39.762,35.89769162,139.9361717, T 13,-0.75,9.5,0,0,0,0,0,0,71-75,-0.75,3.924
31:56.3,03:20.7,0,1,3.636,1,457.07,74.447,39.792,35.89769241,139.9361695, T 13,-0.275,9.5,0,0,0,0,0,0,71-75,-0.275,3.726
31:56.3,03:20.7,0,1,3.816,1,457.139,74.381,39.821,35.89769241,139.9361695, T 13,-0.275,9.5,0,0,0,0,0,0,71-75,-0.275,3.726
31:56.4,03:20.8,0,1,3.996,1,457.211,74.315,39.851,35.89769241,139.9361695, T 13,-0.275,9.5,0,0,0,0,0,0,71-75,-0.275,3.726
31:56.5,03:20.9,0,1,3.996,1,457.285,74.25,39.873,35.89769301,139.9361673, T 13,0.375,9.5,0,0,0,0,0,0,71-75,0.375,3.996
31:56.5,03:20.9,0,1,3.996,1,457.359,74.185,39.895,35.89769301,139.9361673, T 13,0.375,9.5,0,0,0,0,0,0,71-75,0.375,3.996
31:56.6,03:21.0,0,1,3.996,1,457.433,74.119,39.917,35.89769301,139.9361673, T 13,0.375,9.5,0,0,0,0,0,0,71-75,0.375,3.996
31:56.7,03:21.1,0,1,4.116,1,457.523,74.041,39.943,35.89769371,139.9361647, T 13,0.25,9.5,0,0,0,0,0,0,71-75,0.25,4.176
31:56.7,03:21.1,0,1,4.236,1,457.601,73.963,39.969,35.89769371,139.9361647, T 13,0.25,9.5,0,0,0,0,0,0,71-75,0.25,4.176
31:56.8,03:21.2,0,1,4.356,1,457.68,73.885,39.995,35.89769371,139.9361647, T 13,0.25,9.5,0,0,0,0,0,0,71-75,0.25,4.176
31:56.9,03:21.3,0,1,4.56,1,457.808,73.795,40.041,35.89769495,139.9361617, T 13,0.675,9.5,0,0,0,0,0,0,71-75,0.675,4.662
31:56.9,03:21.3,0,1,4.764,1,457.894,73.704,40.086,35.89769495,139.9361617, T 13,0.675,9.5,0,0,0,0,0,0,71-75,0.675,4.662
31:57.0,03:21.4,0,1,4.968,1,457.984,73.614,40.132,35.89769495,139.9361617, T 13,0.675,9.5,0,0,0,0,0,0,71-75,0.675,4.662
31:57.1,03:21.5,0,1,4.764,1,458.074,73.543,40.156,35.8976956,139.9361594, T 13,0,9.5,0,0,0,0,0,0,71-75,0,4.662
31:57.1,03:21.5,0,1,4.56,1,458.161,73.471,40.18,35.8976956,139.9361594, T 13,0,9.5,0,0,0,0,0,0,71-75,0,4.662
31:57.2,03:21.6,0,1,4.356,1,458.243,73.4,40.204,35.8976956,139.9361594, T 13,0,9.5,0,0,0,0,0,0,71-75,0,4.662
31:57.3,03:21.7,0,1,4.08,1,458.321,73.342,40.222,35.89769609,139.9361574, T 13,-1,9.5,0,0,0,0,0,0,71-75,-1,3.942
31:57.3,03:21.7,0,1,3.804,1,458.394,73.284,40.24,35.89769609,139.9361574, T 13,-1,9.5,0,0,0,0,0,0,71-75,-1,3.942
31:57.4,03:21.8,0,1,3.528,1,458.462,73.226,40.258,35.89769609,139.9361574, T 13,-1,9.5,0,0,0,0,0,0,71-75,-1,3.942
31:57.5,03:21.9,0,1,3.42,1,458.527,73.17,40.266,35.89769631,139.9361556, T 13,-0.8,9.5,0,0,0,0,0,0,71-75,-0.8,3.366
31:57.5,03:21.9,0,1,3.312,1,458.589,73.115,40.275,35.89769631,139.9361556, T 13,-0.8,9.5,0,0,0,0,0,0,71-75,-0.8,3.366
31:57.6,03:22.0,0,1,3.204,1,458.649,73.059,40.283,35.89769631,139.9361556, T 13,-0.8,9.5,0,0,0,0,0,0,71-75,-0.8,3.366
31:57.7,03:22.1,0,1,3.072,1,458.707,73.013,40.268,35.89769589,139.9361541, T 13,-0.5,9.5,0,0,0,0,0,0,71-75,-0.5,3.006
31:57.7,03:22.1,0,1,2.94,1,458.763,72.968,40.252,35.89769589,139.9361541, T 13,-0.5,9.5,0,0,0,0,0,0,71-75,-0.5,3.006
31:57.8,03:22.2,0,1,2.808,1,458.816,72.922,40.237,35.89769589,139.9361541, T 13,-0.5,9.5,0,0,0,0,0,0,71-75,-0.5,3.006
31:57.9,03:22.3,0,1,3.036,1,458.906,72.856,40.261,35.89769654,139.9361518, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,3.15
31:57.9,03:22.3,0,1,3.264,1,458.965,72.79,40.285,35.89769654,139.9361518, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,3.15
31:58.0,03:22.4,0,1,3.492,1,459.027,72.724,40.309,35.89769654,139.9361518, T 13,0.2,9.5,0,0,0,0,0,0,71-75,0.2,3.15
31:58.1,03:22.5,0,1,3.78,1,459.122,72.658,40.357,35.89769784,139.9361496, T 13,1.075,9.5,0,0,0,0,0,0,71-75,1.075,3.924
31:58.1,03:22.5,0,1,4.068,1,459.195,72.592,40.405,35.89769784,139.9361496, T 13,1.075,9.5,0,0,0,0,0,0,71-75,1.075,3.924
31:58.2,03:22.6,0,1,4.356,1,459.273,72.525,40.453,35.89769784,139.9361496, T 13,1.075,9.5,0,0,0,0,0,0,71-75,1.075,3.924
31:58.3,03:22.7,0,1,4.08,1,459.351,72.475,40.478,35.8976985,139.936148, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,3.942
31:58.3,03:22.7,0,1,3.804,1,459.424,72.424,40.502,35.8976985,139.936148, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,3.942
31:58.4,03:22.8,0,1,3.528,1,459.492,72.373,40.526,35.8976985,139.936148, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,3.942
31:58.5,03:22.9,0,1,3.444,1,459.556,72.323,40.551,35.89769916,139.9361463, T 13,-0.75,9.5,0,0,0,0,0,0,71-75,-0.75,3.402
31:58.5,03:22.9,0,1,3.36,1,459.619,72.273,40.575,35.89769916,139.9361463, T 13,-0.75,9.5,0,0,0,0,0,0,71-75,-0.75,3.402
31:58.6,03:23.0,0,1,3.276,1,459.681,72.222,40.599,35.89769916,139.9361463, T 13,-0.75,9.5,0,0,0,0,0,0,71-75,-0.75,3.402
31:58.7,03:23.1,0,1,3.312,1,459.742,72.165,40.609,35.89769943,139.9361444, T 13,-0.1,9.5,0,0,0,0,0,0,71-75,-0.1,3.33
31:58.7,03:23.1,0,1,3.348,1,459.803,72.107,40.619,35.89769943,139.9361444, T 13,-0.1,9.5,0,0,0,0,0,0,71-75,-0.1,3.33
31:58.8,03:23.2,0,1,3.384,1,459.866,72.049,40.629,35.89769943,139.9361444, T 13,-0.1,9.5,0,0,0,0,0,0,71-75,-0.1,3.33
31:58.9,03:23.3,0,1,3.408,1,459.929,71.991,40.641,35.89769976,139.9361424, T 13,0.125,9.5,0,0,0,0,0,0,71-75,0.125,3.42
31:58.9,03:23.3,0,1,3.432,1,459.992,71.932,40.654,35.89769976,139.9361424, T 13,0.125,9.5,0,0,0,0,0,0,71-75,0.125,3.42
31:59.0,03:23.4,0,1,3.456,1,460.056,71.873,40.666,35.89769976,139.9361424, T 13,0.125,9.5,0,0,0,0,0,0,71-75,0.125,3.42
31:59.1,03:23.5,0,1,3.48,1,460.123,71.824,40.71,35.89770094,139.9361408, T 13,0.1,9.5,0,0,0,0,0,0,71-75,0.1,3.492
31:59.1,03:23.5,0,1,3.504,1,460.188,71.774,40.753,35.89770094,139.9361408, T 13,0.1,9.5,0,0,0,0,0,0,71-75,0.1,3.492
31:59.2,03:23.6,0,1,3.528,1,460.253,71.725,40.796,35.89770094,139.9361408, T 13,0.1,9.5,0,0,0,0,0,0,71-75,0.1,3.492
31:59.3,03:23.7,0,1,3.516,1,460.318,71.69,40.847,35.89770231,139.9361396, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,3.51
31:59.3,03:23.7,0,1,3.504,1,460.383,71.655,40.898,35.89770231,139.9361396, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,3.51
31:59.4,03:23.8,0,1,3.492,1,460.448,71.621,40.949,35.89770231,139.9361396, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,3.51
31:59.5,03:23.9,0,1,3.288,1,460.511,71.594,40.983,35.89770323,139.9361387, T 13,-0.45,9.5,0,0,0,0,0,0,71-75,-0.45,3.186
31:59.5,03:23.9,0,1,3.084,1,460.57,71.567,41.017,35.89770323,139.9361387, T 13,-0.45,9.5,0,0,0,0,0,0,71-75,-0.45,3.186
31:59.6,03:24.0,0,1,2.88,1,460.625,71.54,41.051,35.89770323,139.9361387, T 13,-0.45,9.5,0,0,0,0,0,0,71-75,-0.45,3.186
31:59.7,03:24.1,0,1,2.82,1,460.678,71.511,41.084,35.89770412,139.9361377, T 13,-0.55,9.5,0,0,0,0,0,0,71-75,-0.55,2.79
31:59.7,03:24.1,0,1,2.76,1,460.73,71.482,41.117,35.89770412,139.9361377, T 13,-0.55,9.5,0,0,0,0,0,0,71-75,-0.55,2.79
31:59.8,03:24.2,0,1,2.7,1,460.78,71.453,41.149,35.89770412,139.9361377, T 13,-0.55,9.5,0,0,0,0,0,0,71-75,-0.55,2.79
31:59.9,03:24.3,0,1,2.64,1,460.83,71.416,41.17,35.89770468,139.9361365, T 13,-0.25,9.5,0,0,0,0,0,0,71-75,-0.25,2.61
31:59.9,03:24.3,0,1,2.58,1,460.878,71.38,41.191,35.89770468,139.9361365, T 13,-0.25,9.5,0,0,0,0,0,0,71-75,-0.25,2.61
32:00.0,03:24.4,0,1,2.52,1,460.925,71.344,41.212,35.89770468,139.9361365, T 13,-0.25,9.5,0,0,0,0,0,0,71-75,-0.25,2.61
32:00.1,03:24.5,0,1,2.592,1,460.977,71.301,41.238,35.89770537,139.9361351, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,2.628
32:00.1,03:24.5,0,1,2.664,1,461.025,71.258,41.263,35.89770537,139.9361351, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,2.628
32:00.2,03:24.6,0,1,2.736,1,461.075,71.215,41.288,35.89770537,139.9361351, T 13,0.025,9.5,0,0,0,0,0,0,71-75,0.025,2.628
32:00.3,03:24.7,0,1,2.412,1,461.123,71.204,41.312,35.89770601,139.9361347, T 13,-0.525,9.5,0,0,0,0,0,0,71-75,-0.525,2.25
32:00.3,03:24.7,0,1,2.088,1,461.165,71.192,41.336,35.89770601,139.9361347, T 13,-0.525,9.5,0,0,0,0,0,0,71-75,-0.525,2.25
32:00.4,03:24.8,0,1,1.764,1,461.2,71.181,41.359,35.89770601,139.9361347, T 13,-0.525,9.5,0,0,0,0,0,0,71-75,-0.525,2.25
32:00.5,03:24.9,0,1,2.028,1,461.272,71.181,41.411,35.89770742,139.9361347, T 13,-0.125,9.5,0,0,0,0,0,0,71-75,-0.125,2.16
32:00.5,03:24.9,0,1,2.292,1,461.312,71.18,41.463,35.89770742,139.9361347, T 13,-0.125,9.5,0,0,0,0,0,0,71-75,-0.125,2.16
32:00.6,03:25.0,0,1,2.556,1,461.357,71.179,41.515,35.89770742,139.9361347, T 13,-0.125,9.5,0,0,0,0,0,0,71-75,-0.125,2.16
32:00.7,03:25.1,0,1,2.748,1,461.411,71.181,41.57,35.89770888,139.9361348, T 13,0.95,9.5,0,0,0,0,0,0,71-75,0.95,2.844
32:00.7,03:25.1,0,1,2.94,1,461.463,71.183,41.624,35.89770888,139.9361348, T 13,0.95,9.5,0,0,0,0,0,0,71-75,0.95,2.844
32:00.8,03:25.2,0,1,3.132,1,461.52,71.185,41.678,35.89770888,139.9361348, T 13,0.95,9.5,0,0,0,0,0,0,71-75,0.95,2.844
32:00.9,03:25.3,0,1,2.928,1,461.576,71.184,41.719,35.89771,139.9361347, T 13,-0.025,9.5,0,0,0,0,0,0,71-75,-0.025,2.826
32:00.9,03:25.3,0,1,2.724,1,461.628,71.182,41.761,35.89771,139.9361347, T 13,-0.025,9.5,0,0,0,0,0,0,71-75,-0.025,2.826
32:01.0,03:25.4,0,1,2.52,1,461.677,71.18,41.802,35.89771,139.9361347, T 13,-0.025,9.5,0,0,0,0,0,0,71-75,-0.025,2.826
32:01.1,03:25.5,0,1,2.136,1,461.72,71.177,41.821,35.89771052,139.9361346, T 13,-1.225,9.5,0,0,0,0,0,0,71-75,-1.225,1.944
32:01.1,03:25.5,0,1,1.752,1,461.756,71.174,41.84,35.89771052,139.9361346, T 13,-1.225,9.5,0,0,0,0,0,0,71-75,-1.225,1.944
32:01.2,03:25.6,0,1,1.368,1,461.785,71.171,41.86,35.89771052,139.9361346, T 13,-1.225,9.5,0,0,0,0,0,0,71-75,-1.225,1.944
32:01.3,03:25.7,0,1,1.14,1,461.808,71.188,41.858,35.89771046,139.9361352, T 13,-1.275,9.5,0,0,0,0,0,0,71-75,-1.275,1.026
32:01.3,03:25.7,0,1,0.912,1,461.827,71.205,41.856,35.89771046,139.9361352, T 13,-1.275,9.5,0,0,0,0,0,0,71-75,-1.275,1.026
32:01.4,03:25.8,0,1,0.684,1,461.842,71.222,41.853,35.89771046,139.9361352, T 13,-1.275,9.5,0,0,0,0,0,0,71-75,-1.275,1.026
32:01.5,03:25.9,0,1,0,1,461.842,71.222,41.853,35.89771011,139.9361357, T 13,0,9.5,0,0,0,0,0,0,71-75,0,0.513
32:01.5,03:25.9,0,1,0,1,461.842,71.222,41.853,35.89771011,139.9361357, T 13,0,9.5,0,0,0,0,0,0,71-75,0,0.513
32:01.6,03:26.0,0,1,0,1,461.842,71.27,41.814,35.89771011,139.9361357, T 13,0,9.5,0,0,0,0,0,0,71-75,0,0.513
32:01.7,03:26.1,0,1,0,1,461.842,71.27,41.814,35.89770979,139.9361363, T 13,0,9.5,0,0,0,0,0,0,71-75,0,0.257
