Player,: Oidi Yoshiatsu,,,,,,,,,,,,,,,,,,,,,
Session,: 20190506 Top Kanto League 5sec vs Juntendo Univ.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Start,30:35.2,,,,,,,,,,,,,,,,,,,,,
End,04:25.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Time,Cumulative Time,Heart Rate,Heart Rate Zone,Speed (km/h),Speed Zone,Distance (m),X (m),Y (m),Latitude,Longitude,Sats,Acceleration (m/s/s),Bodyload,Impact Z1,Impact Z2,Impact Z3,Impact Z4,Impact Z5,Impact Z6,Split Name,Acceleration Load (m/s/s),Filtered Velocity (km/h)
36:19.0,05:43.8,0,1,7.74,2,552.397,80.694,20.911,35.8975033,139.9364512, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,8.19
36:19.1,05:43.9,0,1,7.836,2,552.541,80.591,20.808,35.89750052,139.9364477, T 15,-0.425,5.7,0,0,0,0,0,0,76-90,-0.425,7.884
36:19.1,05:43.9,0,1,7.932,2,552.687,80.487,20.705,35.89750052,139.9364477, T 15,-0.425,5.7,0,0,0,0,0,0,76-90,-0.425,7.884
36:19.2,05:44.0,0,1,8.028,2,552.835,80.383,20.602,35.89750052,139.9364477, T 15,-0.425,5.7,0,0,0,0,0,0,76-90,-0.425,7.884
36:19.3,05:44.1,0,1,7.944,2,552.983,80.307,20.478,35.89749716,139.9364452, T 15,0.025,5.7,1,0,0,0,0,0,76-90,0.025,7.902
36:19.3,05:44.1,0,1,7.86,2,553.129,80.23,20.354,35.89749716,139.9364452, T 15,0.025,5.7,0,0,0,0,0,0,76-90,0.025,7.902
36:19.4,05:44.2,0,1,7.776,2,553.274,80.153,20.23,35.89749716,139.9364452, T 15,0.025,5.7,1,0,0,0,0,0,76-90,0.025,7.902
36:19.5,05:44.3,0,1,7.68,2,553.417,80.065,20.126,35.89749437,139.9364423, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,7.632
36:19.5,05:44.3,0,1,7.584,2,553.558,79.977,20.023,35.89749437,139.9364423, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,7.632
36:19.6,05:44.4,0,1,7.488,2,553.698,79.888,19.92,35.89749437,139.9364423, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,7.632
36:19.7,05:44.5,0,1,7.32,2,553.835,79.8,19.826,35.89749184,139.9364393, T 15,-0.55,5.7,1,0,0,0,0,0,76-90,-0.55,7.236
36:19.7,05:44.5,0,1,7.152,2,553.969,79.711,19.733,35.89749184,139.9364393, T 15,-0.55,5.7,1,0,0,0,0,0,76-90,-0.55,7.236
36:19.8,05:44.6,0,1,6.984,2,554.1,79.623,19.639,35.89749184,139.9364393, T 15,-0.55,5.7,0,0,0,0,0,0,76-90,-0.55,7.236
36:19.9,05:44.7,0,1,7.056,2,554.235,79.539,19.536,35.89748904,139.9364365, T 15,-0.2,5.7,0,0,0,0,0,0,76-90,-0.2,7.092
36:19.9,05:44.7,0,1,7.128,2,554.366,79.456,19.432,35.89748904,139.9364365, T 15,-0.2,5.7,0,0,0,0,0,0,76-90,-0.2,7.092
36:20.0,05:44.8,0,1,7.2,2,554.499,79.372,19.329,35.89748904,139.9364365, T 15,-0.2,5.7,0,0,0,0,0,0,76-90,-0.2,7.092
36:20.1,05:44.9,0,1,7.176,2,554.632,79.301,19.223,35.89748619,139.9364341, T 15,0.1,5.7,2,0,0,0,0,0,76-90,0.1,7.164
36:20.1,05:44.9,0,1,7.152,2,554.765,79.229,19.118,35.89748619,139.9364341, T 15,0.1,5.7,0,0,0,0,0,0,76-90,0.1,7.164
36:20.2,05:45.0,0,1,7.128,2,554.897,79.157,19.012,35.89748619,139.9364341, T 15,0.1,5.7,0,0,0,0,0,0,76-90,0.1,7.164
36:20.3,05:45.1,0,1,7.044,2,555.035,79.062,18.921,35.89748371,139.936431, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,7.002
36:20.3,05:45.1,0,1,6.96,2,555.165,78.968,18.829,35.89748371,139.936431, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,7.002
36:20.4,05:45.2,0,1,6.876,2,555.293,78.873,18.737,35.89748371,139.936431, T 15,-0.225,5.7,1,0,0,0,0,0,76-90,-0.225,7.002
36:20.5,05:45.3,0,1,6.588,2,555.417,78.79,18.68,35.89748216,139.9364282, T 15,-0.775,5.7,0,0,0,0,0,0,76-90,-0.775,6.444
36:20.5,05:45.3,0,1,6.3,2,555.537,78.707,18.622,35.89748216,139.9364282, T 15,-0.775,5.7,0,0,0,0,0,0,76-90,-0.775,6.444
36:20.6,05:45.4,0,1,6.012,2,555.651,78.624,18.565,35.89748216,139.9364282, T 15,-0.775,5.7,0,0,0,0,0,0,76-90,-0.775,6.444
36:20.7,05:45.5,0,1,6,1,555.781,78.532,18.492,35.8974802,139.9364251, T 15,-0.625,5.7,0,0,0,0,0,0,76-90,-0.625,5.994
36:20.7,05:45.5,0,1,5.988,1,555.892,78.44,18.42,35.8974802,139.9364251, T 15,-0.625,5.7,0,0,0,0,0,0,76-90,-0.625,5.994
36:20.8,05:45.6,0,1,5.976,1,556.003,78.347,18.347,35.8974802,139.9364251, T 15,-0.625,5.7,1,0,0,0,0,0,76-90,-0.625,5.994
36:20.9,05:45.7,0,1,5.736,1,556.111,78.275,18.292,35.8974787,139.9364227, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,5.616
36:20.9,05:45.7,0,1,5.496,1,556.215,78.202,18.237,35.8974787,139.9364227, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,5.616
36:21.0,05:45.8,0,1,5.256,1,556.315,78.129,18.181,35.8974787,139.9364227, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,5.616
36:21.1,05:45.9,0,1,5.316,1,556.432,78.037,18.131,35.89747733,139.9364197, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,5.346
36:21.1,05:45.9,0,1,5.376,1,556.531,77.945,18.08,35.89747733,139.9364197, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,5.346
36:21.2,05:46.0,0,1,5.436,1,556.631,77.852,18.029,35.89747733,139.9364197, T 15,-0.375,5.7,0,0,0,0,0,0,76-90,-0.375,5.346
36:21.3,05:46.1,0,1,5.4,1,556.732,77.762,17.988,35.89747623,139.9364166, T 15,0.05,5.7,0,0,0,0,0,0,76-90,0.05,5.382
36:21.3,05:46.1,0,1,5.364,1,556.831,77.672,17.948,35.89747623,139.9364166, T 15,0.05,5.7,0,0,0,0,0,0,76-90,0.05,5.382
36:21.4,05:46.2,0,1,5.328,1,556.93,77.582,17.907,35.89747623,139.9364166, T 15,0.05,5.7,0,0,0,0,0,0,76-90,0.05,5.382
36:21.5,05:46.3,0,1,5.112,1,557.027,77.503,17.869,35.8974752,139.936414, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,5.004
36:21.5,05:46.3,0,1,4.896,1,557.12,77.424,17.831,35.8974752,139.936414, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,5.004
36:21.6,05:46.4,0,1,4.68,1,557.208,77.344,17.793,35.8974752,139.936414, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,5.004
36:21.7,05:46.5,0,1,4.896,1,557.318,77.263,17.735,35.89747365,139.9364113, T 15,0,5.7,0,0,0,0,0,0,76-90,0,5.004
36:21.7,05:46.5,0,1,5.112,1,557.411,77.181,17.678,35.89747365,139.9364113, T 15,0,5.7,0,0,0,0,0,0,76-90,0,5.004
36:21.8,05:46.6,0,1,5.328,1,557.508,77.1,17.62,35.89747365,139.9364113, T 15,0,5.7,0,0,0,0,0,0,76-90,0,5.004
36:21.9,05:46.7,0,1,5.148,1,557.605,77.03,17.575,35.89747241,139.936409, T 15,0.075,5.7,0,0,0,0,0,0,76-90,0.075,5.058
36:21.9,05:46.7,0,1,4.968,1,557.698,76.96,17.529,35.89747241,139.936409, T 15,0.075,5.7,0,0,0,0,0,0,76-90,0.075,5.058
36:22.0,05:46.8,0,1,4.788,1,557.789,76.891,17.483,35.89747241,139.936409, T 15,0.075,5.7,0,0,0,0,0,0,76-90,0.075,5.058
36:22.1,05:46.9,0,1,4.716,1,557.877,76.809,17.47,35.89747205,139.9364062, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,4.68
36:22.1,05:46.9,0,1,4.644,1,557.963,76.726,17.456,35.89747205,139.9364062, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,4.68
36:22.2,05:47.0,0,1,4.572,1,558.049,76.644,17.443,35.89747205,139.9364062, T 15,-0.525,5.7,0,0,0,0,0,0,76-90,-0.525,4.68
36:22.3,05:47.1,0,1,4.512,1,558.133,76.567,17.435,35.89747185,139.9364037, T 15,-0.275,5.7,0,0,0,0,0,0,76-90,-0.275,4.482
36:22.3,05:47.1,0,1,4.452,1,558.216,76.49,17.428,35.89747185,139.9364037, T 15,-0.275,5.7,0,0,0,0,0,0,76-90,-0.275,4.482
36:22.4,05:47.2,0,1,4.392,1,558.298,76.413,17.421,35.89747185,139.9364037, T 15,-0.275,5.7,0,0,0,0,0,0,76-90,-0.275,4.482
36:22.5,05:47.3,0,1,4.176,1,558.377,76.347,17.424,35.89747194,139.9364015, T 15,-0.575,5.7,0,0,0,0,0,0,76-90,-0.575,4.068
36:22.5,05:47.3,0,1,3.96,1,558.452,76.281,17.428,35.89747194,139.9364015, T 15,-0.575,5.7,0,0,0,0,0,0,76-90,-0.575,4.068
36:22.6,05:47.4,0,1,3.744,1,558.524,76.215,17.431,35.89747194,139.9364015, T 15,-0.575,5.7,0,0,0,0,0,0,76-90,-0.575,4.068
36:22.7,05:47.5,0,1,3.876,1,558.601,76.141,17.44,35.89747219,139.936399, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,3.942
36:22.7,05:47.5,0,1,4.008,1,558.674,76.066,17.449,35.89747219,139.936399, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,3.942
36:22.8,05:47.6,0,1,4.14,1,558.749,75.991,17.459,35.89747219,139.936399, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,3.942
36:22.9,05:47.7,0,1,4.044,1,558.825,75.93,17.478,35.89747271,139.9363969, T 15,0.075,5.7,0,0,0,0,0,0,76-90,0.075,3.996
36:22.9,05:47.7,0,1,3.948,1,558.899,75.868,17.497,35.89747271,139.9363969, T 15,0.075,5.7,0,0,0,0,0,0,76-90,0.075,3.996
36:23.0,05:47.8,0,1,3.852,1,558.971,75.806,17.516,35.89747271,139.9363969, T 15,0.075,5.7,0,0,0,0,0,0,76-90,0.075,3.996
36:23.1,05:47.9,0,1,3.84,1,559.042,75.764,17.571,35.8974742,139.9363955, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,3.834
36:23.1,05:47.9,0,1,3.828,1,559.113,75.722,17.627,35.8974742,139.9363955, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,3.834
36:23.2,05:48.0,0,1,3.816,1,559.184,75.681,17.682,35.8974742,139.9363955, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,3.834
36:23.3,05:48.1,0,1,4.068,1,559.281,75.67,17.767,35.8974765,139.9363952, T 15,0.5,5.7,0,0,0,0,0,0,76-90,0.5,4.194
36:23.3,05:48.1,0,1,4.32,1,559.358,75.66,17.852,35.8974765,139.9363952, T 15,0.5,5.7,0,0,0,0,0,0,76-90,0.5,4.194
36:23.4,05:48.2,0,1,4.572,1,559.441,75.649,17.937,35.8974765,139.9363952, T 15,0.5,5.7,0,0,0,0,0,0,76-90,0.5,4.194
36:23.5,05:48.3,0,1,4.596,1,559.525,75.636,18.018,35.89747868,139.9363948, T 15,0.575,5.7,0,0,0,0,0,0,76-90,0.575,4.608
36:23.5,05:48.3,0,1,4.62,1,559.611,75.623,18.098,35.89747868,139.9363948, T 15,0.575,5.7,0,0,0,0,0,0,76-90,0.575,4.608
36:23.6,05:48.4,0,1,4.644,1,559.697,75.609,18.179,35.89747868,139.9363948, T 15,0.575,5.7,0,0,0,0,0,0,76-90,0.575,4.608
36:23.7,05:48.5,0,1,4.848,1,559.804,75.591,18.276,35.89748129,139.9363941, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,4.95
36:23.7,05:48.5,0,1,5.052,1,559.895,75.573,18.372,35.89748129,139.9363941, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,4.95
36:23.8,05:48.6,0,1,5.256,1,559.991,75.555,18.468,35.89748129,139.9363941, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,4.95
36:23.9,05:48.7,0,1,5.316,1,560.089,75.535,18.565,35.89748389,139.9363935, T 15,0.55,5.7,0,0,0,0,0,0,76-90,0.55,5.346
36:23.9,05:48.7,0,1,5.376,1,560.188,75.515,18.661,35.89748389,139.9363935, T 15,0.55,5.7,0,0,0,0,0,0,76-90,0.55,5.346
36:24.0,05:48.8,0,1,5.436,1,560.288,75.495,18.757,35.89748389,139.9363935, T 15,0.55,5.7,0,0,0,0,0,0,76-90,0.55,5.346
36:24.1,05:48.9,0,1,5.592,1,560.402,75.502,18.866,35.89748684,139.9363937, T 15,0.45,5.7,0,0,0,0,0,0,76-90,0.45,5.67
36:24.1,05:48.9,0,1,5.748,1,560.507,75.509,18.975,35.89748684,139.9363937, T 15,0.45,5.7,0,0,0,0,0,0,76-90,0.45,5.67
36:24.2,05:49.0,0,1,5.904,1,560.615,75.516,19.084,35.89748684,139.9363937, T 15,0.45,5.7,0,0,0,0,0,0,76-90,0.45,5.67
36:24.3,05:49.1,0,1,6.06,2,560.74,75.519,19.202,35.89749003,139.9363938, T 15,0.65,5.7,0,0,0,0,0,0,76-90,0.65,6.138
36:24.3,05:49.1,0,1,6.216,2,560.854,75.522,19.32,35.89749003,139.9363938, T 15,0.65,5.7,0,0,0,0,0,0,76-90,0.65,6.138
36:24.4,05:49.2,0,1,6.372,2,560.97,75.525,19.439,35.89749003,139.9363938, T 15,0.65,5.7,0,0,0,0,0,0,76-90,0.65,6.138
36:24.5,05:49.3,0,1,6.396,2,561.088,75.532,19.556,35.8974932,139.936394, T 15,0.375,5.7,0,0,0,0,0,0,76-90,0.375,6.408
36:24.5,05:49.3,0,1,6.42,2,561.207,75.539,19.673,35.8974932,139.936394, T 15,0.375,5.7,0,0,0,0,0,0,76-90,0.375,6.408
36:24.6,05:49.4,0,1,6.444,2,561.326,75.546,19.79,35.8974932,139.936394, T 15,0.375,5.7,0,0,0,0,0,0,76-90,0.375,6.408
36:24.7,05:49.5,0,1,6.336,2,561.445,75.544,19.897,35.89749611,139.936394, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,6.282
36:24.7,05:49.5,0,1,6.228,2,561.561,75.543,20.005,35.89749611,139.936394, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,6.282
36:24.8,05:49.6,0,1,6.12,2,561.675,75.541,20.113,35.89749611,139.936394, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,6.282
36:24.9,05:49.7,0,1,6.372,2,561.81,75.527,20.239,35.89749951,139.9363935, T 15,0.3,5.7,0,0,0,0,0,0,76-90,0.3,6.498
36:24.9,05:49.7,0,1,6.624,2,561.93,75.512,20.364,35.89749951,139.9363935, T 15,0.3,5.7,0,0,0,0,0,0,76-90,0.3,6.498
36:25.0,05:49.8,0,1,6.876,2,562.055,75.497,20.49,35.89749951,139.9363935, T 15,0.3,5.7,0,0,0,0,0,0,76-90,0.3,6.498
36:25.1,05:49.9,0,1,6.912,2,562.183,75.505,20.615,35.8975029,139.9363938, T 15,0.6,5.7,0,0,0,0,0,0,76-90,0.6,6.93
36:25.1,05:49.9,0,1,6.948,2,562.311,75.513,20.741,35.8975029,139.9363938, T 15,0.6,5.7,0,0,0,0,0,0,76-90,0.6,6.93
36:25.2,05:50.0,0,1,6.984,2,562.44,75.521,20.866,35.8975029,139.9363938, T 15,0.6,5.7,0,0,0,0,0,0,76-90,0.6,6.93
36:25.3,05:50.1,0,1,7.152,2,562.577,75.516,21.002,35.89750657,139.9363936, T 15,0.425,5.7,0,0,0,0,0,0,76-90,0.425,7.236
36:25.3,05:50.1,0,1,7.32,2,562.711,75.51,21.138,35.89750657,139.9363936, T 15,0.425,5.7,0,0,0,0,0,0,76-90,0.425,7.236
36:25.4,05:50.2,0,1,7.488,2,562.848,75.504,21.274,35.89750657,139.9363936, T 15,0.425,5.7,0,0,0,0,0,0,76-90,0.425,7.236
36:25.5,05:50.3,0,1,7.272,2,562.985,75.491,21.392,35.89750976,139.9363931, T 15,-0.1,5.7,1,0,0,0,0,0,76-90,-0.1,7.164
36:25.5,05:50.3,0,1,7.056,2,563.118,75.478,21.509,35.89750976,139.9363931, T 15,-0.1,5.7,0,0,0,0,0,0,76-90,-0.1,7.164
36:25.6,05:50.4,0,1,6.84,2,563.246,75.465,21.627,35.89750976,139.9363931, T 15,-0.1,5.7,0,0,0,0,0,0,76-90,-0.1,7.164
36:25.7,05:50.5,0,1,7.044,2,563.389,75.445,21.763,35.89751343,139.9363925, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,7.146
36:25.7,05:50.5,0,1,7.248,2,563.522,75.425,21.899,35.89751343,139.9363925, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,7.146
36:25.8,05:50.6,0,1,7.452,2,563.658,75.405,22.034,35.89751343,139.9363925, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,7.146
36:25.9,05:50.7,0,1,7.32,2,563.795,75.391,22.165,35.89751695,139.936392, T 15,0.15,5.7,1,0,0,0,0,0,76-90,0.15,7.254
36:25.9,05:50.7,0,1,7.188,2,563.929,75.377,22.295,35.89751695,139.936392, T 15,0.15,5.7,0,0,0,0,0,0,76-90,0.15,7.254
36:26.0,05:50.8,0,1,7.056,2,564.061,75.363,22.425,35.89751695,139.936392, T 15,0.15,5.7,0,0,0,0,0,0,76-90,0.15,7.254
36:26.1,05:50.9,0,1,6.96,2,564.191,75.338,22.542,35.89752011,139.9363912, T 15,-0.475,5.7,0,0,0,0,0,0,76-90,-0.475,6.912
36:26.1,05:50.9,0,1,6.864,2,564.319,75.312,22.659,35.89752011,139.9363912, T 15,-0.475,5.7,0,0,0,0,0,0,76-90,-0.475,6.912
36:26.2,05:51.0,0,1,6.768,2,564.445,75.287,22.776,35.89752011,139.9363912, T 15,-0.475,5.7,1,0,0,0,0,0,76-90,-0.475,6.912
36:26.3,05:51.1,0,1,6.636,2,564.569,75.251,22.885,35.89752307,139.93639, T 15,-0.475,5.7,1,0,0,0,0,0,76-90,-0.475,6.57
36:26.3,05:51.1,0,1,6.504,2,564.691,75.215,22.995,35.89752307,139.93639, T 15,-0.475,5.7,0,0,0,0,0,0,76-90,-0.475,6.57
36:26.4,05:51.2,0,1,6.372,2,564.81,75.179,23.104,35.89752307,139.93639, T 15,-0.475,5.7,0,0,0,0,0,0,76-90,-0.475,6.57
36:26.5,05:51.3,0,1,6.264,2,564.927,75.152,23.209,35.89752591,139.9363891, T 15,-0.5,5.7,0,0,0,0,0,0,76-90,-0.5,6.21
36:26.5,05:51.3,0,1,6.156,2,565.042,75.125,23.314,35.89752591,139.9363891, T 15,-0.5,5.7,0,0,0,0,0,0,76-90,-0.5,6.21
36:26.6,05:51.4,0,1,6.048,2,565.155,75.098,23.419,35.89752591,139.9363891, T 15,-0.5,5.7,0,0,0,0,0,0,76-90,-0.5,6.21
36:26.7,05:51.5,0,1,6,1,565.266,75.06,23.514,35.89752849,139.9363878, T 15,-0.325,5.7,0,0,0,0,0,0,76-90,-0.325,5.976
36:26.7,05:51.5,0,1,5.952,1,565.377,75.023,23.61,35.89752849,139.9363878, T 15,-0.325,5.7,0,0,0,0,0,0,76-90,-0.325,5.976
36:26.8,05:51.6,0,1,5.904,1,565.487,74.986,23.705,35.89752849,139.9363878, T 15,-0.325,5.7,0,0,0,0,0,0,76-90,-0.325,5.976
36:26.9,05:51.7,0,1,5.604,1,565.593,74.944,23.787,35.89753069,139.9363864, T 15,-0.725,5.7,0,0,0,0,0,0,76-90,-0.725,5.454
36:26.9,05:51.7,0,1,5.304,1,565.694,74.903,23.868,35.89753069,139.9363864, T 15,-0.725,5.7,0,0,0,0,0,0,76-90,-0.725,5.454
36:27.0,05:51.8,0,1,5.004,1,565.79,74.861,23.95,35.89753069,139.9363864, T 15,-0.725,5.7,0,0,0,0,0,0,76-90,-0.725,5.454
36:27.1,05:51.9,0,1,5.172,1,565.89,74.813,24.036,35.89753303,139.9363848, T 15,-0.275,5.7,0,0,0,0,0,0,76-90,-0.275,5.256
36:27.1,05:51.9,0,1,5.34,1,565.988,74.764,24.123,35.89753303,139.9363848, T 15,-0.275,5.7,0,0,0,0,0,0,76-90,-0.275,5.256
36:27.2,05:52.0,0,1,5.508,1,566.088,74.715,24.21,35.89753303,139.9363848, T 15,-0.275,5.7,0,0,0,0,0,0,76-90,-0.275,5.256
36:27.3,05:52.1,0,1,5.328,1,566.188,74.659,24.276,35.89753484,139.936383, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,5.238
36:27.3,05:52.1,0,1,5.148,1,566.285,74.603,24.343,35.89753484,139.936383, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,5.238
36:27.4,05:52.2,0,1,4.968,1,566.379,74.547,24.41,35.89753484,139.936383, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,5.238
36:27.5,05:52.3,0,1,5.148,1,566.497,74.485,24.495,35.89753713,139.9363809, T 15,0,5.7,0,0,0,0,0,0,76-90,0,5.238
36:27.5,05:52.3,0,1,5.328,1,566.594,74.423,24.58,35.89753713,139.9363809, T 15,0,5.7,0,0,0,0,0,0,76-90,0,5.238
36:27.6,05:52.4,0,1,5.508,1,566.694,74.361,24.664,35.89753713,139.9363809, T 15,0,5.7,0,0,0,0,0,0,76-90,0,5.238
36:27.7,05:52.5,0,1,5.556,1,566.797,74.304,24.739,35.89753915,139.936379, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,5.58
36:27.7,05:52.5,0,1,5.604,1,566.9,74.247,24.814,35.89753915,139.936379, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,5.58
36:27.8,05:52.6,0,1,5.652,1,567.004,74.19,24.889,35.89753915,139.936379, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,5.58
36:27.9,05:52.7,0,1,5.46,1,567.107,74.113,24.947,35.89754073,139.9363764, T 15,-0.3,5.7,0,0,0,0,0,0,76-90,-0.3,5.364
36:27.9,05:52.7,0,1,5.268,1,567.206,74.037,25.005,35.89754073,139.9363764, T 15,-0.3,5.7,0,0,0,0,0,0,76-90,-0.3,5.364
36:28.0,05:52.8,0,1,5.076,1,567.302,73.961,25.064,35.89754073,139.9363764, T 15,-0.3,5.7,0,0,0,0,0,0,76-90,-0.3,5.364
36:28.1,05:52.9,0,1,5.112,1,567.397,73.889,25.118,35.89754218,139.9363741, T 15,-0.325,5.7,0,0,0,0,0,0,76-90,-0.325,5.13
36:28.1,05:52.9,0,1,5.148,1,567.492,73.817,25.171,35.89754218,139.9363741, T 15,-0.325,5.7,0,0,0,0,0,0,76-90,-0.325,5.13
36:28.2,05:53.0,0,1,5.184,1,567.587,73.745,25.225,35.89754218,139.9363741, T 15,-0.325,5.7,0,0,0,0,0,0,76-90,-0.325,5.13
36:28.3,05:53.1,0,1,5.004,1,567.682,73.666,25.256,35.89754303,139.9363714, T 14,-0.3,5.7,0,0,0,0,0,0,76-90,-0.3,4.914
36:28.3,05:53.1,0,1,4.824,1,567.773,73.588,25.288,35.89754303,139.9363714, T 14,-0.3,5.7,0,0,0,0,0,0,76-90,-0.3,4.914
36:28.4,05:53.2,0,1,4.644,1,567.86,73.509,25.319,35.89754303,139.9363714, T 14,-0.3,5.7,0,0,0,0,0,0,76-90,-0.3,4.914
36:28.5,05:53.3,0,1,4.74,1,567.959,73.424,25.354,35.89754399,139.9363686, T 14,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,4.788
36:28.5,05:53.3,0,1,4.836,1,568.048,73.338,25.39,35.89754399,139.9363686, T 14,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,4.788
36:28.6,05:53.4,0,1,4.932,1,568.139,73.252,25.425,35.89754399,139.9363686, T 14,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,4.788
36:28.7,05:53.5,0,1,4.944,1,568.23,73.179,25.457,35.89754485,139.9363661, T 15,0.225,5.7,0,0,0,0,0,0,76-90,0.225,4.95
36:28.7,05:53.5,0,1,4.956,1,568.322,73.106,25.489,35.89754485,139.9363661, T 15,0.225,5.7,0,0,0,0,0,0,76-90,0.225,4.95
36:28.8,05:53.6,0,1,4.968,1,568.414,73.032,25.521,35.89754485,139.9363661, T 15,0.225,5.7,0,0,0,0,0,0,76-90,0.225,4.95
36:28.9,05:53.7,0,1,4.872,1,568.505,72.948,25.526,35.89754497,139.9363633, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,4.824
36:28.9,05:53.7,0,1,4.776,1,568.594,72.864,25.53,35.89754497,139.9363633, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,4.824
36:29.0,05:53.8,0,1,4.68,1,568.682,72.779,25.534,35.89754497,139.9363633, T 15,-0.175,5.7,0,0,0,0,0,0,76-90,-0.175,4.824
36:29.1,05:53.9,0,1,5.052,1,568.803,72.672,25.533,35.89754493,139.9363598, T 15,0.575,5.7,0,0,0,0,0,0,76-90,0.575,5.238
36:29.1,05:53.9,0,1,5.424,1,568.9,72.565,25.531,35.89754493,139.9363598, T 15,0.575,5.7,0,0,0,0,0,0,76-90,0.575,5.238
36:29.2,05:54.0,0,1,5.796,1,569.003,72.458,25.529,35.89754493,139.9363598, T 15,0.575,5.7,0,0,0,0,0,0,76-90,0.575,5.238
36:29.3,05:54.1,0,1,5.652,1,569.109,72.362,25.546,35.89754539,139.9363566, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,5.58
36:29.3,05:54.1,0,1,5.508,1,569.213,72.266,25.563,35.89754539,139.9363566, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,5.58
36:29.4,05:54.2,0,1,5.364,1,569.313,72.17,25.58,35.89754539,139.9363566, T 15,0.475,5.7,0,0,0,0,0,0,76-90,0.475,5.58
36:29.5,05:54.3,0,1,5.4,1,569.422,72.071,25.612,35.89754623,139.9363533, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,5.418
36:29.5,05:54.3,0,1,5.436,1,569.522,71.973,25.643,35.89754623,139.9363533, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,5.418
36:29.6,05:54.4,0,1,5.472,1,569.623,71.874,25.674,35.89754623,139.9363533, T 15,-0.225,5.7,0,0,0,0,0,0,76-90,-0.225,5.418
36:29.7,05:54.5,0,1,5.424,1,569.724,71.783,25.662,35.8975459,139.9363502, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,5.4
36:29.7,05:54.5,0,1,5.376,1,569.824,71.691,25.65,35.8975459,139.9363502, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,5.4
36:29.8,05:54.6,0,1,5.328,1,569.923,71.6,25.638,35.8975459,139.9363502, T 15,-0.025,5.7,0,0,0,0,0,0,76-90,-0.025,5.4
36:29.9,05:54.7,0,1,5.04,1,570.019,71.524,25.606,35.89754505,139.9363477, T 15,-0.7,5.7,0,0,0,0,0,0,76-90,-0.7,4.896
