"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:15:15:58",,,"山川哲史",,"ブロック",,
="0:15:21:18",,,"加藤匠人",,,"ファール",
="0:15:41:27","相手チーム","FK",,,,,
="0:15:43:97","相手チーム",,,,,"オフサイド",
="0:15:47:58",,"FK","井川空",,,,
="0:15:49:84","ポゼッションスタート",,,,,,
="0:15:49:84","筑波大学",,,,,,
="0:15:50:71",,,"井川空","パス",,,
="0:15:53:92",,,"阿部航斗","パス",,,
="0:15:55:48",,,"山川哲史","ドリブル",,,
="0:16:01:12",,,"山川哲史","パス",,,
="0:16:03:19",,,"渡邊陽","パス",,,
="0:16:07:00",,,"角田涼太郎","パス",,,
="0:16:08:16",,,"井川空","ドリブル",,,
="0:16:10:40",,,"井川空","パス",,,
="0:16:12:67",,,"加藤匠人","パス",,,
="0:16:14:60",,,"山川哲史","ドリブル",,,
="0:16:18:11",,,"山川哲史","パス",,,
="0:16:20:21",,,"山原怜音","ドリブル",,,
="0:16:22:24",,,"山原怜音","パス",,,
="0:16:24:08",,,"渡邊陽","パス",,,
="0:16:25:11",,,"岩本翔","ドリブル",,,
="0:16:28:75",,,"山原怜音","パス",,,
="0:16:30:99",,,"渡邊陽","パス",,,
="0:16:33:02",,,"高嶺朋樹","パス",,,
="0:16:33:99",,,"井川空","ドリブル",,,
="0:16:38:03",,,"井川空","パス",,,
="0:16:40:73",,,"高嶺朋樹","パス",,,
="0:16:43:00",,,"渡邊陽","パス",,,
="0:16:45:73",,,"山川哲史","パス",,,
="0:16:46:90",,,"渡邊陽","パス",,,
="0:16:49:64",,,"高嶺朋樹","パス",,,
="0:16:50:17","ポゼッションエンド",,,,,,
="0:16:50:17","筑波大学",,,,,,
="0:16:50:71",,,"森海渡","枠内シュート",,,
="0:17:10:13","ポゼッションスタート",,,,,,
="0:17:10:13","筑波大学",,,,,,
="0:17:11:76",,,"角田涼太郎",,"カット",,
="0:17:15:70",,,"高嶺朋樹","パス",,,
="0:17:16:90",,,"渡邊陽","パス",,,
="0:17:19:43",,,"生地慶充","ドリブル",,,
="0:17:21:94","ポゼッションエンド",,,,,,
="0:17:21:94","筑波大学",,,,,,
="0:17:36:69","ポゼッションスタート",,,,,,
="0:17:36:69","相手チーム",,,,,,
="0:17:41:09","ポゼッションエンド",,,,,,
="0:17:41:09","相手チーム",,,,,,
="0:17:43:09","ポゼッションスタート",,,,,,
="0:17:43:09","筑波大学",,,,,,
="0:17:45:53",,,"渡邊陽","ドリブル",,,
="0:17:45:56",,,"高嶺朋樹","パス",,,
="0:17:48:46",,,"高嶺朋樹","パス",,,
="0:17:51:73",,,"井川空","パス",,,
="0:17:52:00","ポゼッションエンド",,,,,,
="0:17:52:00","筑波大学",,,,,,
="0:18:17:86","相手チーム","GK",,,,,
="0:18:28:20","ポゼッションスタート",,,,,,
="0:18:28:20","相手チーム",,,,,,
="0:18:46:62",,,"井川空",,"シュートブロック",,
="0:18:47:02","ポゼッションエンド",,,,,,
="0:18:47:02","相手チーム",,,,,,
="0:18:50:36",,,"加藤匠人",,"クリア",,
="0:18:56:10","ポゼッションスタート",,,,,,
="0:18:56:10","相手チーム",,,,,,
="0:19:10:11","ポゼッションエンド",,,,,,
="0:19:10:11","相手チーム",,,,,,
="0:19:12:71",,,"角田涼太郎","ドリブル","インターセプト",,
="0:19:13:82","ポゼッションスタート",,,,,,
="0:19:13:82","筑波大学",,,,,,
="0:19:15:58",,,"角田涼太郎","パス",,,
="0:19:17:55",,,"山川哲史","パス",,,
="0:19:19:72",,,"角田涼太郎","パス",,,
="0:19:21:72",,,"山川哲史","ドリブル",,,
="0:19:24:53",,,"山川哲史","パス",,,
="0:19:26:49",,,"山原怜音","パス",,,
="0:19:27:26",,,"渡邊陽","パス",,,
="0:19:27:36",,,"山原怜音","ドリブル",,,
="0:19:29:90",,,"山原怜音","パス",,,
="0:19:30:90",,,"高嶺朋樹","ドリブル",,,
="0:19:35:27",,,"高嶺朋樹","パス",,,
="0:19:35:47",,,"井川空","ドリブル",,,
="0:19:38:87","ポゼッションエンド",,,,,,
="0:19:38:87","筑波大学",,,,,,
="0:19:39:11",,,"井川空","パス",,,
="0:19:47:85",,,"角田涼太郎",,"カット",,
="0:19:50:72","ポゼッションスタート",,,,,,
="0:19:50:72","筑波大学",,,,,,
="0:19:51:62",,,"井川空","ドリブル",,,
="0:19:51:79",,,"角田涼太郎","パス",,,
="0:19:56:22",,,"井川空","パス",,,
="0:19:59:56",,,"角田涼太郎","パス",,,
="0:20:02:26",,,"山川哲史","パス",,,
="0:20:04:97",,,"高嶺朋樹","パス",,,
="0:20:05:83",,,"渡邊陽","パス",,,
="0:20:07:07",,,"高嶺朋樹","パス",,,
="0:20:08:20",,,"山原怜音","パス",,,
="0:20:11:97",,,"山川哲史","パス",,,
="0:20:12:21",,,"生地慶充","ドリブル",,,
="0:20:14:54",,,"生地慶充","パス",,,
="0:20:17:38",,,"山川哲史","ドリブル",,,
="0:20:18:18",,,"山川哲史","パス",,,
="0:20:23:55",,,"岩本翔",,"ブロック",,
="0:20:24:42","ポゼッションエンド",,,,,,
="0:20:24:42","筑波大学",,,,,,
="0:21:10:80","相手チーム","スローイン",,,,,
="0:21:11:13","ポゼッションスタート",,,,,,
="0:21:11:13","相手チーム",,,,,,
="0:21:14:94",,,"渡邊陽",,"インターセプト",,
="0:21:18:51","ポゼッションエンド",,,,,,
="0:21:18:51","相手チーム",,,,,,
="0:21:26:21","ポゼッションスタート",,,,,,
="0:21:26:21","相手チーム",,,,,,
="0:21:27:08","相手チーム","FK",,,,,
="0:22:40:69",,,"井川空",,"カット",,
="0:22:47:76","ポゼッションエンド",,,,,,
="0:22:47:76","相手チーム",,,,,,
="0:23:36:68",,"GK","阿部航斗",,,,
="0:23:49:16","ポゼッションスタート",,,,,,
="0:23:49:16","相手チーム",,,,,,
="0:23:58:17",,,"阿部航斗",,,,"パンチング"
="0:24:01:67","ポゼッションエンド",,,,,,
="0:24:01:67","相手チーム",,,,,,
="0:24:03:44","ポゼッションスタート",,,,,,
="0:24:03:44","相手チーム",,,,,,
="0:24:20:06",,,"渡邊陽",,"ブロック",,
="0:24:22:06","ポゼッションエンド",,,,,,
="0:24:22:06","相手チーム",,,,,,
="0:24:34:14","ポゼッションスタート",,,,,,
="0:24:34:14","相手チーム",,,,,,
="0:24:42:84",,,"角田涼太郎",,"ブロック",,
="0:24:44:35","ポゼッションエンド",,,,,,
="0:24:44:35","相手チーム",,,,,,
="0:24:47:62",,,"井川空",,"クリア",,
="0:24:56:26","ポゼッションスタート",,,,,,
="0:24:56:26","相手チーム",,,,,,
="0:25:05:57","ポゼッションエンド",,,,,,
="0:25:05:57","相手チーム",,,,,,
="0:25:24:79",,,"阿部航斗",,,,"セービング"
="0:25:32:99",,,"山川哲史",,"シュートブロック",,
="0:26:14:57","相手チーム","CK",,,,,
="0:26:20:18",,,"山川哲史",,"ブロック",,
="0:26:31:02","ポゼッションスタート",,,,,,
="0:26:31:02","相手チーム",,,,,,
="0:26:47:60","ポゼッションエンド",,,,,,
="0:26:47:60","相手チーム",,,,,,
="0:26:48:67",,,"山川哲史",,"インターセプト",,
="0:26:50:64","ポゼッションスタート",,,,,,
="0:26:50:64","相手チーム",,,,,,
="0:27:07:12","ポゼッションエンド",,,,,,
="0:27:07:12","相手チーム",,,,,,
="0:27:09:59",,,"渡邊陽",,"カット",,
="0:27:12:49",,,"山原怜音","パス",,,
="0:27:13:60",,,"阿部航斗",,"クリア",,
="0:27:14:83",,,"阿部航斗","パス",,,
="0:27:23:64","ポゼッションスタート",,,,,,
="0:27:23:64","相手チーム",,,,,,
="0:27:37:75",,,"山川哲史",,"ブロック",,
="0:27:43:79","ポゼッションエンド",,,,,,
="0:27:43:79","相手チーム",,,,,,
="0:27:44:83",,,"山原怜音",,"クリア",,
="0:27:49:26","ポゼッションスタート",,,,,,
="0:27:49:26","相手チーム",,,,,,
="0:28:31:57",,,"山川哲史",,"ブロック",,
="0:28:32:27","ポゼッションエンド",,,,,,
="0:28:32:27","相手チーム",,,,,,
="0:28:36:91",,,"生地慶充","パス",,,
="0:28:43:18","ポゼッションスタート",,,,,,
="0:28:43:18","相手チーム",,,,,,
="0:29:02:34",,,"山川哲史",,"ブロック",,
="0:29:08:31","ポゼッションエンド",,,,,,
="0:29:08:31","相手チーム",,,,,,
="0:29:12:08","相手チーム","FK",,,,,
="0:29:14:98","ポゼッションスタート",,,,,,
="0:29:14:98","相手チーム",,,,,,
="0:29:29:23",,,"山川哲史",,"ブロック",,
="0:29:35:80","ポゼッションエンド",,,,,,
="0:29:35:80","相手チーム",,,,,,
="0:29:36:94",,"FK","渡邊陽",,,,
="0:29:38:91","ポゼッションスタート",,,,,,
="0:29:38:91","筑波大学",,,,,,
="0:29:41:34",,,"高嶺朋樹","パス",,,
="0:29:44:05",,,"角田涼太郎","パス",,,
="0:29:45:95",,,"井川空","ドリブル",,,
="0:29:47:58",,,"井川空","パス",,,
="0:29:50:32",,,"岩本翔","パス",,,
="0:29:51:15",,,"渡邊陽","パス",,,
="0:29:52:95",,,"岩本翔","パス",,,
="0:29:55:99",,,"角田涼太郎","パス",,,
="0:29:57:66",,,"岩本翔","ドリブル",,,
="0:29:58:43",,,"岩本翔","パス",,,
="0:30:00:63",,,"角田涼太郎","パス",,,
="0:30:00:96",,,"高嶺朋樹","パス",,,
="0:30:04:17",,,"角田涼太郎","パス",,,
="0:30:04:40",,,"山原怜音","クロス",,,
="0:30:09:07",,,"山原怜音","ドリブル",,,
="0:30:09:54",,,"加藤匠人","パス",,,
="0:30:12:77","ポゼッションエンド",,,,,,
="0:30:12:77","筑波大学",,,,,,
="0:30:19:35","ポゼッションスタート",,,,,,
="0:30:19:35","相手チーム",,,,,,
="0:30:24:42",,,"井川空",,"ブロック",,
="0:31:02:46","ポゼッションエンド",,,,,,
="0:31:02:46","相手チーム",,,,,,
="0:31:03:53",,,"生地慶充",,"カット",,
="0:31:06:66","ポゼッションスタート",,,,,,
="0:31:06:66","筑波大学",,,,,,
="0:31:09:83",,,"生地慶充","パス",,,
="0:31:13:03",,,"角田涼太郎","パス",,,
="0:31:15:57",,,"井川空","パス",,,
="0:31:17:07","ポゼッションエンド",,,,,,
="0:31:17:07","筑波大学",,,,,,
="0:31:21:18",,"スローイン","井川空",,,,
="0:31:25:85","ポゼッションスタート",,,,,,
="0:31:25:85","筑波大学",,,,,,
="0:31:27:58",,,"角田涼太郎","パス",,,
="0:31:31:49",,,"山原怜音","ドリブル",,,
="0:31:31:99",,,"山川哲史","パス",,,
="0:31:34:19",,,"山原怜音","パス",,,
="0:31:35:79",,,"渡邊陽","パス",,,
="0:31:38:99",,,"山川哲史","ドリブル",,,
="0:31:39:69",,,"山原怜音","パス",,,
="0:31:42:23",,,"山原怜音","ドリブル",,,
="0:31:43:03",,,"山川哲史","パス",,,
="0:31:46:84",,,"山原怜音","パス",,,
="0:31:47:50",,,"山川哲史","ドリブル",,,
="0:31:53:31",,,"山川哲史","パス",,,
="0:31:54:28",,,"加藤匠人","パス",,,
="0:31:54:31",,,"山原怜音","ドリブル",,,
="0:31:58:98",,,"井川空","ドリブル",,,
="0:31:59:95",,,"山原怜音","パス",,,
="0:32:07:89",,,"井川空","パス",,,
="0:32:08:46",,,"岩本翔","ドリブル",,,
="0:32:09:22",,,"渡邊陽","パス",,,
="0:32:12:69","ポゼッションエンド",,,,,,
="0:32:12:69","筑波大学",,,,,,
="0:32:12:93",,,"山原怜音","枠内シュート",,,
="0:32:12:99",,,"岩本翔","パス",,,
="0:32:46:19",,"CK","岩本翔",,,,
="0:32:52:13","ポゼッションスタート",,,,,,
="0:32:52:13","相手チーム",,,,,,
="0:33:25:53",,,"山川哲史",,"ブロック",,
="0:33:26:74","ポゼッションエンド",,,,,,
="0:33:26:74","相手チーム",,,,,,
="0:33:30:87","ポゼッションスタート",,,,,,
="0:33:30:87","相手チーム",,,,,,
="0:33:36:24","ポゼッションエンド",,,,,,
="0:33:36:24","相手チーム",,,,,,
="0:33:38:85","ポゼッションスタート",,,,,,
="0:33:38:85","筑波大学",,,,,,
="0:33:40:35",,"スローイン","山原怜音",,,,
="0:33:43:82",,,"山川哲史","ドリブル",,,
="0:33:45:15",,,"山川哲史","パス",,,
="0:33:48:16",,,"角田涼太郎","ドリブル",,,
="0:33:51:39",,,"角田涼太郎","パス",,,
="0:33:53:76",,,"渡邊陽","ドリブル",,,
="0:33:54:80",,,"山川哲史","パス",,,
="0:33:58:07",,,"高嶺朋樹","パス",,,
="0:33:59:53","ポゼッションエンド",,,,,,
="0:33:59:53","筑波大学",,,,,,
="0:34:13:62","相手チーム","スローイン",,,,,
="0:34:14:78",,,"高嶺朋樹",,"ブロック",,
="0:34:22:16",,,"高嶺朋樹",,"インターセプト",,
="0:34:26:46",,,"井川空","パス",,,
="0:34:29:16","ポゼッションスタート",,,,,,
="0:34:29:16","相手チーム",,,,,,
="0:34:36:34",,,"角田涼太郎",,"ブロック",,
="0:34:39:81","ポゼッションエンド",,,,,,
="0:34:39:81","相手チーム",,,,,,
="0:34:54:72","相手チーム","スローイン",,,,,
="0:35:03:37",,,"角田涼太郎",,"ブロック",,
="0:35:13:07",,"スローイン","井川空",,,,
="0:35:16:61","ポゼッションスタート",,,,,,
="0:35:16:61","相手チーム",,,,,,
="0:35:28:56",,,"渡邊陽",,"インターセプト",,
="0:35:32:16","ポゼッションエンド",,,,,,
