"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:20:17:35",,,"山原怜音","パス",,,
="0:20:17:35",,,,"ドリブル",,,
="0:20:19:75",,,"高嶺朋樹","パス",,,
="0:20:21:85",,,"渡邊陽","パス",,,
="0:20:22:78",,,"三浦雅人","パス",,,
="0:20:24:22",,,"渡邊陽","パス",,,
="0:20:28:59",,,"井川空","パス",,,
="0:20:30:36",,,"渡邊陽","パス",,,
="0:20:33:16",,,"高嶺朋樹","パス",,,
="0:20:36:63",,,"山原怜音","パス",,,
="0:20:36:63",,,,"クロス",,,
="0:20:42:57","ポゼッションエンド",,,,,,
="0:20:42:57","筑波大学",,,,,,
="0:20:45:27",,"CK","山原怜音",,,,
="0:21:12:47",,,"山原怜音","パス",,,
="0:21:29:58",,,"阿部航斗","パス",,,
="0:21:30:39","ポゼッションスタート",,,,,,
="0:21:30:39","筑波大学",,,,,,
="0:21:34:46",,,"加藤匠人","パス",,,
="0:21:37:66",,,"山川哲史","パス",,,
="0:21:40:33",,,"角田涼太郎","パス",,,
="0:21:40:56",,,"角田涼太郎","ドリブル",,,
="0:21:46:23",,,"森海渡","ボールロスト",,,
="0:21:47:87","ポゼッションエンド",,,,,,
="0:21:47:87","筑波大学",,,,,,
="0:21:54:58",,"スローイン","井川空",,,,
="0:21:58:08",,,"井川空","パス",,,
="0:22:01:68",,,"渡邊陽","パス",,,
="0:22:02:62",,,"井川空","パス",,,
="0:22:03:05",,,"阿部航斗",,"クリア",,
="0:22:09:59",,,"山原怜音","ボールロスト",,,
="0:22:10:23",,,"山川哲史",,"インターセプト",,
="0:22:10:86",,,"山川哲史","パス",,,
="0:22:12:99",,,"山原怜音","パス",,,
="0:22:14:66","ポゼッションスタート",,,,,,
="0:22:14:66","相手チーム",,,,,,
="0:22:18:40",,,"山川哲史",,"インターセプト",,
="0:22:20:67","ポゼッションエンド",,,,,,
="0:22:20:67","相手チーム",,,,,,
="0:22:21:00",,,"山川哲史","パス",,,
="0:22:21:47","ポゼッションスタート",,,,,,
="0:22:21:47","筑波大学",,,,,,
="0:22:27:08",,,"井川空","パス",,,
="0:22:29:34",,,"井川空",,"カット",,
="0:22:29:88",,,"井川空","ボールロスト",,,
="0:22:30:71","ポゼッションエンド",,,,,,
="0:22:30:71","筑波大学",,,,,,
="0:22:33:65","ポゼッションスタート",,,,,,
="0:22:33:65","筑波大学",,,,,,
="0:22:33:95",,,"井川空","パス",,,
="0:22:34:65",,,"渡邊陽","パス",,,
="0:22:35:72",,,"岩本翔","ドリブル",,,
="0:22:40:36",,,"山原怜音","パス",,,
="0:22:40:72",,,"加藤匠人","ボールロスト",,,
="0:22:40:99",,,"山原怜音","クロス",,,
="0:22:44:13","ポゼッションエンド",,,,,,
="0:22:44:13","筑波大学",,,,,,
="0:22:45:33","ポゼッションスタート",,,,,,
="0:22:45:33","相手チーム",,,,,,
="0:23:09:22","ポゼッションエンド",,,,,,
="0:23:09:22","相手チーム",,,,,,
="0:23:11:12","相手チーム",,,,,"オフサイド",
="0:23:19:49",,"FK","阿部航斗",,,,
="0:23:37:01",,,"阿部航斗","パス",,,
="0:24:06:17",,,"山川哲史",,"インターセプト",,
="0:24:11:51",,,"山川哲史","パス",,,
="0:24:11:98","相手チーム",,,,,"ファール",
="0:24:12:38","ポゼッションスタート",,,,,,
="0:24:12:38","筑波大学",,,,,,
="0:24:12:98",,,"山原怜音","パス",,,
="0:24:17:09",,,"山川哲史","パス",,,
="0:24:19:59",,"FK","山川哲史",,,,
="0:24:20:89",,,"角田涼太郎","パス",,,
="0:24:20:89",,,,"ドリブル",,,
="0:24:25:79",,,"山川哲史","パス",,,
="0:24:28:60",,,"山原怜音","パス",,,
="0:24:28:60",,,,"ドリブル",,,
="0:24:33:03",,,"高嶺朋樹","パス",,,
="0:24:36:24",,,"渡邊陽","ボールロスト",,,
="0:24:36:50",,,"角田涼太郎","パス",,,
="0:24:39:27","ポゼッションエンド",,,,,,
="0:24:39:27","筑波大学",,,,,,
