"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:42:37:09",,,"角田涼太郎",,"クリア",,
="0:42:37:82","ポゼッションスタート",,,,,,
="0:42:37:82","相手チーム",,,,,,
="0:42:42:42","ポゼッションエンド",,,,,,
="0:42:42:42","相手チーム",,,,,,
="0:42:44:76","相手チーム","スローイン",,,,,
="0:42:54:87",,,"井川空",,"インターセプト",,
="0:43:16:32","相手チーム","GK",,,,,
="0:43:32:17","相手チーム",,,,,"ファール",
="0:43:37:51",,"FK","高嶺朋樹",,,,
="0:43:39:78",,,"加藤匠人",,,,
="0:43:46:59",,,"高嶺朋樹","パス",,,
="0:43:51:76",,,"知久航介","クロス",,,
="0:44:00:30",,,"山原怜音","ドリブル",,,
="0:44:04:34",,,"窪田翔","枠外シュート",,,
="0:44:14:55","相手チーム","GK",,,,,
="0:44:28:66",,,"渡邊陽",,"ブロック",,
="0:44:32:57","ポゼッションスタート",,,,,,
="0:44:32:57","筑波大学",,,,,,
="0:44:37:77",,,"知久航介","ドリブル",,,
="0:44:43:65",,,"渡邊陽","パス",,,
="0:44:45:55","ポゼッションエンド",,,,,,
="0:44:45:55","筑波大学",,,,,,
="0:44:47:72","相手チーム",,,,,"ファール",
="0:44:49:58",,,"加藤匠人",,,,
="0:45:05:63",,"FK","山原怜音",,,,
="0:45:08:54","ポゼッションスタート",,,,,,
="0:45:08:54","筑波大学",,,,,,
="0:45:13:71",,,"高嶺朋樹","枠外シュート",,,
="0:45:14:81",,,"加藤匠人","パス",,,
="0:45:15:68","ポゼッションエンド",,,,,,
="0:45:15:68","筑波大学",,,,,,
="0:45:17:11",,,"加藤匠人","パス",,,
="0:45:17:11",,,"山原怜音",,,,
="0:45:20:12","相手チーム","GK",,,,,
="0:45:31:33","交代",,"栗原秀輔",,,,
="0:45:31:33",,,"三浦雅人",,,,
="0:45:48:98","相手チーム","GK",,,,,
="0:45:56:79",,,"角田涼太郎",,"クリア",,
="0:46:07:33",,,"高嶺朋樹",,"インターセプト",,
="0:46:14:40","ポゼッションスタート",,,,,,
="0:46:14:40","筑波大学",,,,,,
="0:46:15:27",,,"加藤匠人",,"カット",,
="0:46:19:21",,,"渡邊陽","パス",,,
="0:46:21:08",,,"窪田翔","パス",,,
="0:46:23:98","ポゼッションエンド",,,,,,
="0:46:23:98","筑波大学",,,,,,
="0:46:25:38",,,"井川空","パス",,,
="0:46:35:26",,,"角田涼太郎",,"ブロック",,
="0:46:45:23",,,"山川哲史",,"クリア",,
="0:46:49:10","ポゼッションスタート",,,,,,
="0:46:49:10","相手チーム",,,,,,
="0:47:01:95","ポゼッションエンド",,,,,,
="0:47:01:95","相手チーム",,,,,,
="0:47:02:48",,,"井川空",,"クリア",,
="0:47:06:19","ポゼッションスタート",,,,,,
="0:47:06:19","相手チーム",,,,,,
="0:47:12:26",,,"山川哲史",,"ブロック",,
="0:47:15:46","ポゼッションエンド",,,,,,
="0:47:15:46","相手チーム",,,,,,
="0:47:17:60","ポゼッションスタート",,,,,,
="0:47:17:60","筑波大学",,,,,,
="0:47:17:63",,,"山原怜音","ドリブル",,,
="0:47:26:14",,,"山原怜音","クロス",,,
="0:47:27:08","ポゼッションエンド",,,,,,
="0:47:27:08","筑波大学",,,,,,
="0:47:41:02",,,"阿部航斗",,"クリア",,
