"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:42:46:66","ポゼッションエンド",,,,,,
="0:42:46:66","相手チーム",,,,,,
="0:42:49:26",,,"知久航介",,"カット",,
="0:42:50:40","ポゼッションスタート",,,,,,
="0:42:50:40","筑波大学",,,,,,
="0:42:58:67",,,"渡邊陽","ドリブル",,,
="0:43:04:01","ポゼッションエンド",,,,,,
="0:43:04:01","筑波大学",,,,,,
="0:43:16:62",,"スローイン","知久航介",,,,
="0:43:16:96","ポゼッションスタート",,,,,,
="0:43:16:96","筑波大学",,,,,,
="0:43:37:91","ポゼッションエンド",,,,,,
="0:43:37:91","筑波大学",,,,,,
="0:43:38:58",,,"知久航介","クロス",,,
="0:44:08:71","相手チーム","GK",,,,,
="0:44:12:51",,,"角田涼太郎",,"インターセプト",,
="0:44:17:15",,,"三笘薫","ドリブル",,,
="0:44:21:29","ポゼッションスタート",,,,,,
="0:44:21:29","相手チーム",,,,,,
="0:44:42:54",,,"知久航介",,"ブロック",,
="0:45:21:22","相手チーム","CK",,,,,
="0:45:26:72","相手チーム",,,,"被枠内シュート",,
="0:45:28:06","ポゼッションエンド",,,,,,
="0:45:28:06","相手チーム",,,,,,
="0:45:31:29",,,"大川圭為",,,,"パンチング"
="0:45:33:56",,,"知久航介",,"クリア",,
="0:45:42:97",,,"角田涼太郎",,"ブロック",,
="0:45:47:21","相手チーム",,,,"被枠内シュート",,
="0:45:47:21","失点",,,,,,
