"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:16:07:96","ポゼッションスタート",,,,,,
="0:16:07:96","相手チーム",,,,,,
="0:16:13:54","ポゼッションエンド",,,,,,
="0:16:13:54","相手チーム",,,,,,
="0:16:14:50","相手チーム",,,,"被枠外シュート",,
="0:16:37:39",,"GK","大川圭為",,,,
="0:16:49:64","ポゼッションスタート",,,,,,
="0:16:49:64","相手チーム",,,,,,
="0:16:59:91","ポゼッションエンド",,,,,,
="0:16:59:91","相手チーム",,,,,,
="0:17:00:85",,,"小林幹",,"ブロック",,
="0:17:11:39",,,"角田涼太郎",,"クリア",,
="0:17:15:00","ポゼッションスタート",,,,,,
="0:17:15:00","相手チーム",,,,,,
="0:17:21:20","ポゼッションエンド",,,,,,
="0:17:21:20","相手チーム",,,,,,
="0:17:21:84","相手チーム",,,,"被枠外シュート",,
="0:17:28:51",,,"角田涼太郎",,"クリア",,
="0:17:29:34","ポゼッションスタート",,,,,,
="0:17:29:34","相手チーム",,,,,,
="0:17:44:69","ポゼッションエンド",,,,,,
="0:17:44:69","相手チーム",,,,,,
="0:17:46:03",,,"知久航介",,"クリア",,
="0:18:04:81",,,"三笘薫",,"ブロック",,
="0:18:17:93","相手チーム","スローイン",,,,,
="0:18:18:73","ポゼッションスタート",,,,,,
="0:18:18:73","相手チーム",,,,,,
="0:18:23:37","ポゼッションエンド",,,,,,
="0:18:23:37","相手チーム",,,,,,
="0:18:23:53",,,"角田涼太郎",,"ブロック",,
="0:18:33:51",,,"小林幹",,,"ファール",
="0:19:29:80","相手チーム","FK",,,,,
="0:19:55:56",,"GK","大川圭為",,,,
="0:20:06:80",,,"山川哲史",,"ブロック",,
="0:20:08:07","ポゼッションスタート",,,,,,
="0:20:08:07","相手チーム",,,,,,
="0:20:27:79","ポゼッションエンド",,,,,,
="0:20:27:79","相手チーム",,,,,,
="0:20:31:83","相手チーム",,,,"被枠外シュート",,
="0:20:34:60","相手チーム","スローイン",,,,,
="0:20:34:90","ポゼッションスタート",,,,,,
="0:20:34:90","相手チーム",,,,,,
="0:21:01:59","ポゼッションエンド",,,,,,
="0:21:01:59","相手チーム",,,,,,
="0:21:02:92",,,"角田涼太郎",,"ブロック",,
="0:21:54:14",,,"犬飼翔洋",,"ブロック",,
="0:21:55:11","相手チーム","CK",,,,,
="0:22:22:67",,"GK","大川圭為",,,,
="0:22:28:74","ポゼッションスタート",,,,,,
="0:22:28:74","筑波大学",,,,,,
="0:22:39:22",,,"加藤潤",,"インターセプト",,
="0:23:01:44",,,"三笘薫",,,"ファール",
="0:23:01:94","ポゼッションエンド",,,,,,
="0:23:01:94","筑波大学",,,,,,
="0:23:22:23","相手チーム","FK",,,,,
="0:23:26:13",,,"山川哲史",,"ブロック",,
="0:23:30:31","ポゼッションスタート",,,,,,
="0:23:30:31","相手チーム",,,,,,
="0:23:39:98","ポゼッションエンド",,,,,,
="0:23:39:98","相手チーム",,,,,,
="0:23:41:45",,,"山原怜音",,"ブロック",,
="0:23:42:65","ポゼッションスタート",,,,,,
="0:23:42:65","相手チーム",,,,,,
="0:23:53:90",,,"角田涼太郎",,"ブロック",,
="0:23:54:10","ポゼッションエンド",,,,,,
="0:23:54:10","相手チーム",,,,,,
="0:24:03:54","ポゼッションスタート",,,,,,
="0:24:03:54","筑波大学",,,,,,
="0:24:11:18","ポゼッションエンド",,,,,,
="0:24:11:18","筑波大学",,,,,,
="0:24:14:42","ポゼッションスタート",,,,,,
="0:24:14:42","相手チーム",,,,,,
="0:24:33:10","ポゼッションエンド",,,,,,
="0:24:33:10","相手チーム",,,,,,
="0:24:34:50",,,"山川哲史",,"インターセプト",,
="0:24:37:97",,,"山川哲史","ドリブル",,,
="0:24:40:94","ポゼッションスタート",,,,,,
="0:24:40:94","相手チーム",,,,,,
="0:24:55:36","ポゼッションエンド",,,,,,
="0:24:55:36","相手チーム",,,,,,
="0:24:56:42","相手チーム",,,,"被枠内シュート",,
="0:24:56:96",,,"角田涼太郎",,"シュートブロック",,
="0:25:36:87","相手チーム","CK",,,,,
="0:25:45:24","ポゼッションスタート",,,,,,
="0:25:45:24","相手チーム",,,,,,
="0:25:48:11",,,"大川圭為",,,,"キャッチ"
="0:25:48:84","ポゼッションエンド",,,,,,
="0:25:48:84","相手チーム",,,,,,
="0:26:01:46",,,"三笘薫",,"カット",,
="0:26:01:86","ポゼッションスタート",,,,,,
="0:26:01:86","筑波大学",,,,,,
="0:26:07:10","ポゼッションエンド",,,,,,
="0:26:07:10","筑波大学",,,,,,
="0:26:10:10","ポゼッションスタート",,,,,,
="0:26:10:10","相手チーム",,,,,,
="0:26:17:71","ポゼッションエンド",,,,,,
="0:26:17:71","相手チーム",,,,,,
="0:26:18:41",,,"知久航介",,"インターセプト",,
="0:26:44:27","相手チーム","スローイン",,,,,
="0:26:47:64","ポゼッションスタート",,,,,,
="0:26:47:64","筑波大学",,,,,,
="0:26:53:31","ポゼッションエンド",,,,,,
="0:26:53:31","筑波大学",,,,,,
="0:26:58:98",,,"角田涼太郎",,"ブロック",,
="0:27:00:08",,,"角田涼太郎",,,"ファール",
="0:28:04:65","相手チーム","FK",,,,,
="0:28:11:62","ポゼッションスタート",,,,,,
="0:28:11:62","相手チーム",,,,,,
="0:28:11:92",,,"角田涼太郎",,"クリア",,
="0:28:19:96",,,"山川哲史",,"ブロック",,
="0:28:20:90","ポゼッションエンド",,,,,,
="0:28:20:90","相手チーム",,,,,,
="0:28:30:27",,,"角田涼太郎",,"ブロック",,
="0:28:39:38","ポゼッションスタート",,,,,,
="0:28:39:38","筑波大学",,,,,,
="0:28:39:78",,"スローイン","加藤潤",,,,
="0:28:42:98",,,"知久航介","ドリブル",,,
="0:28:47:89","ポゼッションエンド",,,,,,
="0:28:47:89","筑波大学",,,,,,
="0:28:50:99","ポゼッションスタート",,,,,,
="0:28:50:99","相手チーム",,,,,,
="0:29:11:05","ポゼッションエンド",,,,,,
="0:29:11:05","相手チーム",,,,,,
="0:29:12:35",,,"知久航介",,"インターセプト",,
="0:29:19:15",,,"大川圭為",,"クリア",,
="0:30:18:35","交代",,"加藤匠人",,,,
="0:30:18:35",,,"小林幹",,,,
="0:30:42:27","ポゼッションスタート",,,,,,
="0:30:42:27","筑波大学",,,,,,
="0:30:48:04",,,"三笘薫","ドリブル",,,
="0:30:49:84","ポゼッションエンド",,,,,,
="0:30:49:84","筑波大学",,,,,,
="0:30:53:78","ポゼッションスタート",,,,,,
="0:30:53:78","相手チーム",,,,,,
="0:31:03:93","ポゼッションエンド",,,,,,
