"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:29:32:90",,"スローイン","三浦雅人",,,,
="0:29:33:10","ポゼッションスタート",,,,,,
="0:29:33:10","筑波大学",,,,,,
="0:29:44:58",,,"山原怜音","ドリブル",,,
="0:29:48:92","ポゼッションエンド",,,,,,
="0:29:48:92","筑波大学",,,,,,
="0:29:49:08",,,"山原怜音","クロス",,,
="0:29:54:29",,,"犬飼翔洋","枠外シュート",,,
="0:30:06:74","相手チーム","GK",,,,,
="0:30:07:70","ポゼッションスタート",,,,,,
="0:30:07:70","相手チーム",,,,,,
="0:30:17:91",,,"角田涼太郎",,"インターセプト",,
="0:30:19:21","ポゼッションエンド",,,,,,
="0:30:19:21","相手チーム",,,,,,
="0:30:21:12","ポゼッションスタート",,,,,,
="0:30:21:12","筑波大学",,,,,,
="0:30:23:39",,,"大川圭為",,"クリア",,
="0:30:25:55","ポゼッションエンド",,,,,,
="0:30:25:55","筑波大学",,,,,,
="0:30:31:16","ポゼッションスタート",,,,,,
="0:30:31:16","相手チーム",,,,,,
="0:30:41:00","ポゼッションエンド",,,,,,
="0:30:41:00","相手チーム",,,,,,
="0:30:44:41","相手チーム",,,,"被枠内シュート",,
="0:30:45:44","ポゼッションスタート",,,,,,
="0:30:45:44","筑波大学",,,,,,
="0:30:46:41",,,"大川圭為",,,,"セービング"
="0:31:17:01",,,"渡邊陽","ドリブル",,,
="0:31:26:58",,,"山原怜音",,,"オフサイド",
="0:31:26:92","ポゼッションエンド",,,,,,
="0:31:26:92","筑波大学",,,,,,
="0:31:37:66","ポゼッションスタート",,,,,,
="0:31:37:66","相手チーム",,,,,,
="0:31:38:89","相手チーム","FK",,,,,
="0:31:53:51","ポゼッションエンド",,,,,,
="0:31:53:51","相手チーム",,,,,,
="0:31:53:74",,,"知久航介",,"インターセプト",,
="0:31:55:54","ポゼッションスタート",,,,,,
="0:31:55:54","筑波大学",,,,,,
="0:32:03:25",,,"三笘薫","ドリブル",,,
="0:32:03:35","ポゼッションエンド",,,,,,
="0:32:03:35","筑波大学",,,,,,
="0:32:09:29",,,"三笘薫","枠外シュート",,,
="0:32:32:78","相手チーム","GK",,,,,
="0:32:36:55",,,"角田涼太郎",,"ブロック",,
="0:32:38:09","ポゼッションスタート",,,,,,
="0:32:38:09","相手チーム",,,,,,
="0:32:45:86","ポゼッションエンド",,,,,,
="0:32:45:86","相手チーム",,,,,,
="0:32:48:33","ポゼッションスタート",,,,,,
="0:32:48:33","筑波大学",,,,,,
="0:32:52:17",,,"三笘薫","ドリブル",,,
="0:33:00:14",,,"岩本翔","ドリブル",,,
="0:33:03:91","ポゼッションエンド",,,,,,
="0:33:03:91","筑波大学",,,,,,
="0:33:06:82",,,"三浦雅人",,"カット",,
="0:33:06:98","ポゼッションスタート",,,,,,
="0:33:06:98","筑波大学",,,,,,
="0:33:10:99","ポゼッションエンド",,,,,,
="0:33:10:99","筑波大学",,,,,,
="0:33:11:42",,,"山原怜音","枠外シュート",,,
="0:33:35:01","相手チーム","GK",,,,,
="0:33:38:65",,,"山川哲史",,"ブロック",,
="0:33:40:75","ポゼッションスタート",,,,,,
="0:33:40:75","相手チーム",,,,,,
="0:34:01:60","ポゼッションエンド",,,,,,
="0:34:01:60","相手チーム",,,,,,
="0:34:02:84","相手チーム",,,,,"オフサイド",
="0:34:25:36",,"FK","大川圭為",,,,
="0:34:31:20","ポゼッションスタート",,,,,,
="0:34:31:20","筑波大学",,,,,,
="0:34:32:27",,,"三笘薫",,"カット",,
="0:34:34:87","ポゼッションエンド",,,,,,
="0:34:34:87","筑波大学",,,,,,
="0:34:38:91",,,"三笘薫","ドリブル",,,
="0:34:40:38",,,"三笘薫","枠内シュート",,,
="0:34:40:84","ポゼッションスタート",,,,,,
="0:34:40:84","相手チーム",,,,,,
="0:35:03:43","ポゼッションエンド",,,,,,
="0:35:03:43","相手チーム",,,,,,
="0:35:05:07",,,"渡邊陽",,"インターセプト",,
="0:35:05:93","ポゼッションスタート",,,,,,
="0:35:05:93","筑波大学",,,,,,
="0:35:35:30","ポゼッションエンド",,,,,,
="0:35:35:30","筑波大学",,,,,,
="0:35:38:07","ポゼッションスタート",,,,,,
="0:35:38:07","相手チーム",,,,,,
="0:36:02:49",,,"角田涼太郎",,"ブロック",,
="0:36:02:86","ポゼッションエンド",,,,,,
="0:36:02:86","相手チーム",,,,,,
="0:36:05:49","ポゼッションスタート",,,,,,
="0:36:05:49","相手チーム",,,,,,
="0:36:16:74","ポゼッションエンド",,,,,,
="0:36:16:74","相手チーム",,,,,,
="0:36:18:67",,,"大川圭為",,,,"キャッチ"
="0:36:53:34",,"スローイン","三浦雅人",,,,
="0:36:54:11","ポゼッションスタート",,,,,,
="0:36:54:11","筑波大学",,,,,,
="0:37:16:33","ポゼッションエンド",,,,,,
="0:37:16:33","筑波大学",,,,,,
="0:37:19:80","ポゼッションスタート",,,,,,
="0:37:19:80","相手チーム",,,,,,
="0:37:31:35","ポゼッションエンド",,,,,,
="0:37:31:35","相手チーム",,,,,,
="0:37:34:32","相手チーム",,,,"被枠内シュート",,
="0:37:37:45",,,"大川圭為",,,,"セービング"
="0:37:41:26","ポゼッションスタート",,,,,,
="0:37:41:26","筑波大学",,,,,,
="0:38:09:72",,,"三笘薫","ドリブル",,,
="0:38:17:59",,,"山原怜音","クロス",,,
="0:38:19:39","ポゼッションエンド",,,,,,
="0:38:19:39","筑波大学",,,,,,
="0:38:29:80",,"スローイン","三浦雅人",,,,
="0:38:30:34","ポゼッションスタート",,,,,,
="0:38:30:34","筑波大学",,,,,,
="0:38:55:23","ポゼッションエンド",,,,,,
="0:38:55:23","筑波大学",,,,,,
="0:39:39:97",,"CK","高嶺朋樹",,,,
="0:39:46:01",,,"角田涼太郎","枠外シュート",,,
="0:40:11:84",,"スローイン","山原怜音",,,,
="0:40:12:64","ポゼッションスタート",,,,,,
="0:40:12:64","筑波大学",,,,,,
="0:40:32:06","ポゼッションエンド",,,,,,
="0:40:32:06","筑波大学",,,,,,
="0:40:34:96","ポゼッションスタート",,,,,,
="0:40:34:96","相手チーム",,,,,,
="0:40:38:97","ポゼッションエンド",,,,,,
="0:40:38:97","相手チーム",,,,,,
="0:40:40:14",,,"山川哲史",,"インターセプト",,
="0:40:41:37","ポゼッションスタート",,,,,,
="0:40:41:37","筑波大学",,,,,,
="0:40:45:44",,,"三浦雅人","ドリブル",,,
="0:40:58:25",,,"高嶺朋樹","ドリブル",,,
="0:41:06:19",,,"高嶺朋樹","クロス",,,
="0:41:13:90","ポゼッションエンド",,,,,,
="0:41:13:90","筑波大学",,,,,,
="0:41:18:14","ポゼッションスタート",,,,,,
="0:41:18:14","相手チーム",,,,,,
="0:42:11:89","ポゼッションエンド",,,,,,
="0:42:11:89","相手チーム",,,,,,
="0:42:40:56",,"GK","大川圭為",,,,
="0:42:47:60",,,"知久航介",,"ブロック",,
