"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:17:13:83",,,"三浦雅人","パス",,,
="0:17:16:10",,,"角田涼太郎","パス",,,
="0:17:20:17",,,"森侑里","パス",,,
="0:17:22:07",,,"知久航介","パス",,,
="0:17:22:97",,,"角田涼太郎","ドリブル",,,
="0:17:23:20",,,"加藤匠人","パス",,,
="0:17:24:11",,,"知久航介","パス",,,
="0:17:27:14",,,"加藤匠人",,"インターセプト",,
="0:17:27:28",,,"角田涼太郎","パス",,,
="0:17:29:91",,,"渡邊陽","パス",,,
="0:17:30:75",,,"森海渡","ボールロスト",,,
="0:17:33:75",,,"森侑里",,"カット",,
="0:17:39:35",,,"森侑里","パス",,,
="0:17:40:82","ポゼッションエンド",,,,,,
="0:17:40:82","筑波大学",,,,,,
="0:17:41:16","相手チーム",,,,,"ファール",
="0:17:41:82",,,"加藤匠人","パス",,,
="0:17:42:89",,,"三浦雅人","パス",,,
="0:17:43:39","ポゼッションスタート",,,,,,
="0:17:43:39","筑波大学",,,,,,
="0:17:46:29",,"FK","三浦雅人",,,,
="0:17:47:13","ポゼッションエンド",,,,,,
="0:17:47:13","筑波大学",,,,,,
="0:17:49:50","ポゼッションスタート",,,,,,
="0:17:49:50","相手チーム",,,,,,
="0:17:51:20",,,"高嶺朋樹","ボールロスト",,,
="0:17:59:81",,,"角田涼太郎",,"シュートブロック",,
="0:18:04:85","ポゼッションエンド",,,,,,
="0:18:04:85","相手チーム",,,,,,
="0:18:07:52","ポゼッションスタート",,,,,,
="0:18:07:52","筑波大学",,,,,,
="0:18:08:55",,,"三笘薫","ドリブル",,,
="0:18:12:72",,,"高嶺朋樹","パス",,,
="0:18:17:63","ポゼッションエンド",,,,,,
="0:18:17:63","筑波大学",,,,,,
="0:18:18:63",,,"三笘薫","枠外シュート",,,
="0:18:29:54","ポゼッションスタート",,,,,,
="0:18:29:54","相手チーム",,,,,,
="0:18:29:57","相手チーム","GK",,,,,
="0:18:49:66",,,"知久航介",,"クリア",,
="0:18:58:27","相手チーム","スローイン",,,,,
="0:19:45:48",,,"知久航介",,"クリア",,
="0:19:56:66","ポゼッションエンド",,,,,,
="0:19:56:66","相手チーム",,,,,,
="0:20:02:00","相手チーム","スローイン",,,,,
="0:20:03:37","ポゼッションスタート",,,,,,
="0:20:03:37","相手チーム",,,,,,
="0:20:26:82",,,"森侑里",,"ブロック",,
="0:20:28:19","ポゼッションエンド",,,,,,
="0:20:28:19","相手チーム",,,,,,
="0:20:32:33",,,"森侑里","パス",,,
="0:20:32:63",,,"角田涼太郎",,"クリア",,
="0:20:32:66","ポゼッションスタート",,,,,,
="0:20:32:66","筑波大学",,,,,,
="0:20:33:53",,,"角田涼太郎","パス",,,
="0:20:35:26",,,"三笘薫","パス",,,
="0:20:37:00",,,"三浦雅人","パス",,,
="0:20:42:80",,,"三笘薫","パス",,,
="0:20:44:71",,,"三浦雅人","パス",,,
="0:20:48:58",,,"加藤匠人","パス",,,
="0:20:50:35",,,"知久航介","パス",,,
